**** File name: ./output/1MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	492/769 	 [%] = 63.979194
**** File name: ./output/1MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	751/769 	 [%] = 97.659298
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	755/769 	 [%] = 98.179454
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	755/769 	 [%] = 98.179454
Xor file present: 	757/769 	 [%] = 98.439532
**** File name: ./output/1MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	757/769 	 [%] = 98.439532
**** File name: ./output/1MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	753/769 	 [%] = 97.919376
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	750/769 	 [%] = 97.529259
Xor file present: 	753/769 	 [%] = 97.919376
**** File name: ./output/1MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	753/769 	 [%] = 97.919376
**** File name: ./output/1MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	756/769 	 [%] = 98.309493
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	751/769 	 [%] = 97.659298
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	751/769 	 [%] = 97.659298
Xor file present: 	757/769 	 [%] = 98.439532
**** File name: ./output/1MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	757/769 	 [%] = 98.439532
**** File name: ./output/1MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	755/769 	 [%] = 98.179454
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	752/769 	 [%] = 97.789337
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	753/769 	 [%] = 97.919376
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	752/769 	 [%] = 97.789337
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	754/769 	 [%] = 98.049415
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	759/769 	 [%] = 98.699610
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	752/769 	 [%] = 97.789337
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	755/769 	 [%] = 98.179454
Xor file present: 	753/769 	 [%] = 97.919376
**** File name: ./output/1MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	753/769 	 [%] = 97.919376
**** File name: ./output/1MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	748/769 	 [%] = 97.269181
Xor file present: 	750/769 	 [%] = 97.529259
**** File name: ./output/1MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	750/769 	 [%] = 97.529259
**** File name: ./output/1MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	761/769 	 [%] = 98.959688
Xor file present: 	748/769 	 [%] = 97.269181
**** File name: ./output/1MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	748/769 	 [%] = 97.269181
**** File name: ./output/1MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	758/769 	 [%] = 98.569571
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	761/769 	 [%] = 98.959688
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	749/769 	 [%] = 97.399220
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	759/769 	 [%] = 98.699610
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	754/769 	 [%] = 98.049415
Xor file present: 	760/769 	 [%] = 98.829649
**** File name: ./output/1MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	760/769 	 [%] = 98.829649
**** File name: ./output/1MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	756/769 	 [%] = 98.309493
Xor file present: 	749/769 	 [%] = 97.399220
**** File name: ./output/1MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	749/769 	 [%] = 97.399220
**** File name: ./output/1MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	756/769 	 [%] = 98.309493
Xor file present: 	753/769 	 [%] = 97.919376
**** File name: ./output/1MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	753/769 	 [%] = 97.919376
**** File name: ./output/1MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	760/769 	 [%] = 98.829649
Xor file present: 	759/769 	 [%] = 98.699610
**** File name: ./output/1MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	759/769 	 [%] = 98.699610
**** File name: ./output/1MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	753/769 	 [%] = 97.919376
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	755/769 	 [%] = 98.179454
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	757/769 	 [%] = 98.439532
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	751/769 	 [%] = 97.659298
Xor file present: 	757/769 	 [%] = 98.439532
**** File name: ./output/1MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	757/769 	 [%] = 98.439532
**** File name: ./output/1MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	763/769 	 [%] = 99.219766
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	763/769 	 [%] = 99.219766
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	765/769 	 [%] = 99.479844
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	765/769 	 [%] = 99.479844
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	760/769 	 [%] = 98.829649
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	762/769 	 [%] = 99.089727
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	762/769 	 [%] = 99.089727
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	762/769 	 [%] = 99.089727
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	763/769 	 [%] = 99.219766
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	761/769 	 [%] = 98.959688
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	763/769 	 [%] = 99.219766
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	762/769 	 [%] = 99.089727
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	762/769 	 [%] = 99.089727
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	763/769 	 [%] = 99.219766
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	765/769 	 [%] = 99.479844
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	762/769 	 [%] = 99.089727
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	763/769 	 [%] = 99.219766
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	760/769 	 [%] = 98.829649
**** File name: ./output/1MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	760/769 	 [%] = 98.829649
**** File name: ./output/1MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	761/769 	 [%] = 98.959688
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	765/769 	 [%] = 99.479844
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	763/769 	 [%] = 99.219766
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	763/769 	 [%] = 99.219766
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	763/769 	 [%] = 99.219766
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	765/769 	 [%] = 99.479844
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no46.bin_clear_data.in ****
Clear file present: 	762/769 	 [%] = 99.089727
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no46.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no47.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no47.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no48.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no48.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no49.bin_clear_data.in ****
Clear file present: 	765/769 	 [%] = 99.479844
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no49.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no50.bin_clear_data.in ****
Clear file present: 	763/769 	 [%] = 99.219766
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no50.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no51.bin_clear_data.in ****
Clear file present: 	765/769 	 [%] = 99.479844
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no51.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no7.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	766/769 	 [%] = 99.609883
