**** File name: ./output/10MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	4764/7688 	 [%] = 61.966701
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7552/7688 	 [%] = 98.231009
**** File name: ./output/10MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	7532/7688 	 [%] = 97.970864
Xor file present: 	7552/7688 	 [%] = 98.231009
**** File name: ./output/10MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	7687/7688 	 [%] = 99.986993
Xor file present: 	7552/7688 	 [%] = 98.231009
**** File name: ./output/10MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	7562/7688 	 [%] = 98.361082
Xor file present: 	7548/7688 	 [%] = 98.178980
**** File name: ./output/10MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7548/7688 	 [%] = 98.178980
**** File name: ./output/10MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	7532/7688 	 [%] = 97.970864
Xor file present: 	7572/7688 	 [%] = 98.491155
**** File name: ./output/10MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7572/7688 	 [%] = 98.491155
**** File name: ./output/10MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	7555/7688 	 [%] = 98.270031
Xor file present: 	7547/7688 	 [%] = 98.165973
**** File name: ./output/10MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7547/7688 	 [%] = 98.165973
**** File name: ./output/10MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	7537/7688 	 [%] = 98.035900
Xor file present: 	7547/7688 	 [%] = 98.165973
**** File name: ./output/10MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7547/7688 	 [%] = 98.165973
**** File name: ./output/10MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	7528/7688 	 [%] = 97.918835
Xor file present: 	7549/7688 	 [%] = 98.191988
**** File name: ./output/10MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	7687/7688 	 [%] = 99.986993
Xor file present: 	7549/7688 	 [%] = 98.191988
**** File name: ./output/10MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	7549/7688 	 [%] = 98.191988
Xor file present: 	7562/7688 	 [%] = 98.361082
**** File name: ./output/10MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7562/7688 	 [%] = 98.361082
**** File name: ./output/10MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	7569/7688 	 [%] = 98.452133
Xor file present: 	7534/7688 	 [%] = 97.996878
**** File name: ./output/10MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7534/7688 	 [%] = 97.996878
**** File name: ./output/10MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	7512/7688 	 [%] = 97.710718
Xor file present: 	7557/7688 	 [%] = 98.296046
**** File name: ./output/10MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7557/7688 	 [%] = 98.296046
**** File name: ./output/10MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	7528/7688 	 [%] = 97.918835
Xor file present: 	7551/7688 	 [%] = 98.218002
**** File name: ./output/10MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7551/7688 	 [%] = 98.218002
**** File name: ./output/10MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	7511/7688 	 [%] = 97.697711
Xor file present: 	7556/7688 	 [%] = 98.283039
**** File name: ./output/10MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7556/7688 	 [%] = 98.283039
**** File name: ./output/10MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	7562/7688 	 [%] = 98.361082
Xor file present: 	7545/7688 	 [%] = 98.139958
**** File name: ./output/10MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7545/7688 	 [%] = 98.139958
**** File name: ./output/10MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	7543/7688 	 [%] = 98.113944
Xor file present: 	7568/7688 	 [%] = 98.439126
**** File name: ./output/10MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7568/7688 	 [%] = 98.439126
**** File name: ./output/10MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	7542/7688 	 [%] = 98.100937
Xor file present: 	7548/7688 	 [%] = 98.178980
**** File name: ./output/10MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7548/7688 	 [%] = 98.178980
**** File name: ./output/10MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	7566/7688 	 [%] = 98.413111
Xor file present: 	7547/7688 	 [%] = 98.165973
**** File name: ./output/10MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7547/7688 	 [%] = 98.165973
**** File name: ./output/10MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	7551/7688 	 [%] = 98.218002
Xor file present: 	7539/7688 	 [%] = 98.061915
**** File name: ./output/10MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7539/7688 	 [%] = 98.061915
**** File name: ./output/10MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	7562/7688 	 [%] = 98.361082
Xor file present: 	7549/7688 	 [%] = 98.191988
**** File name: ./output/10MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7549/7688 	 [%] = 98.191988
**** File name: ./output/10MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	7565/7688 	 [%] = 98.400104
Xor file present: 	7553/7688 	 [%] = 98.244017
**** File name: ./output/10MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7553/7688 	 [%] = 98.244017
**** File name: ./output/10MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	7528/7688 	 [%] = 97.918835
Xor file present: 	7554/7688 	 [%] = 98.257024
**** File name: ./output/10MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7554/7688 	 [%] = 98.257024
**** File name: ./output/10MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	7537/7688 	 [%] = 98.035900
Xor file present: 	7540/7688 	 [%] = 98.074922
**** File name: ./output/10MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7540/7688 	 [%] = 98.074922
**** File name: ./output/10MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	7555/7688 	 [%] = 98.270031
Xor file present: 	7544/7688 	 [%] = 98.126951
**** File name: ./output/10MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7544/7688 	 [%] = 98.126951
**** File name: ./output/10MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	7529/7688 	 [%] = 97.931842
Xor file present: 	7541/7688 	 [%] = 98.087929
**** File name: ./output/10MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7541/7688 	 [%] = 98.087929
**** File name: ./output/10MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	7533/7688 	 [%] = 97.983871
Xor file present: 	7551/7688 	 [%] = 98.218002
**** File name: ./output/10MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7551/7688 	 [%] = 98.218002
**** File name: ./output/10MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	7552/7688 	 [%] = 98.231009
Xor file present: 	7545/7688 	 [%] = 98.139958
**** File name: ./output/10MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7545/7688 	 [%] = 98.139958
**** File name: ./output/10MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	7551/7688 	 [%] = 98.218002
Xor file present: 	7560/7688 	 [%] = 98.335068
**** File name: ./output/10MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7560/7688 	 [%] = 98.335068
**** File name: ./output/10MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	7546/7688 	 [%] = 98.152966
Xor file present: 	7537/7688 	 [%] = 98.035900
**** File name: ./output/10MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7537/7688 	 [%] = 98.035900
**** File name: ./output/10MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	7523/7688 	 [%] = 97.853798
Xor file present: 	7546/7688 	 [%] = 98.152966
**** File name: ./output/10MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7546/7688 	 [%] = 98.152966
**** File name: ./output/10MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	7537/7688 	 [%] = 98.035900
Xor file present: 	7536/7688 	 [%] = 98.022893
**** File name: ./output/10MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7536/7688 	 [%] = 98.022893
**** File name: ./output/10MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	7546/7688 	 [%] = 98.152966
Xor file present: 	7539/7688 	 [%] = 98.061915
**** File name: ./output/10MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7539/7688 	 [%] = 98.061915
**** File name: ./output/10MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	7541/7688 	 [%] = 98.087929
Xor file present: 	7543/7688 	 [%] = 98.113944
**** File name: ./output/10MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7543/7688 	 [%] = 98.113944
**** File name: ./output/10MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	7519/7688 	 [%] = 97.801769
Xor file present: 	7505/7688 	 [%] = 97.619667
**** File name: ./output/10MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7505/7688 	 [%] = 97.619667
**** File name: ./output/10MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	7532/7688 	 [%] = 97.970864
Xor file present: 	7560/7688 	 [%] = 98.335068
**** File name: ./output/10MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7560/7688 	 [%] = 98.335068
**** File name: ./output/10MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	7546/7688 	 [%] = 98.152966
Xor file present: 	7553/7688 	 [%] = 98.244017
**** File name: ./output/10MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7553/7688 	 [%] = 98.244017
**** File name: ./output/10MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	7552/7688 	 [%] = 98.231009
Xor file present: 	7530/7688 	 [%] = 97.944849
**** File name: ./output/10MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7530/7688 	 [%] = 97.944849
**** File name: ./output/10MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	7548/7688 	 [%] = 98.178980
Xor file present: 	7557/7688 	 [%] = 98.296046
**** File name: ./output/10MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7557/7688 	 [%] = 98.296046
**** File name: ./output/10MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	7529/7688 	 [%] = 97.931842
Xor file present: 	7523/7688 	 [%] = 97.853798
**** File name: ./output/10MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7523/7688 	 [%] = 97.853798
**** File name: ./output/10MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	7562/7688 	 [%] = 98.361082
Xor file present: 	7555/7688 	 [%] = 98.270031
**** File name: ./output/10MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7555/7688 	 [%] = 98.270031
**** File name: ./output/10MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	7528/7688 	 [%] = 97.918835
Xor file present: 	7556/7688 	 [%] = 98.283039
**** File name: ./output/10MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7556/7688 	 [%] = 98.283039
**** File name: ./output/10MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	7637/7688 	 [%] = 99.336629
Xor file present: 	7635/7688 	 [%] = 99.310614
**** File name: ./output/10MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7635/7688 	 [%] = 99.310614
**** File name: ./output/10MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	7624/7688 	 [%] = 99.167534
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	7635/7688 	 [%] = 99.310614
Xor file present: 	7638/7688 	 [%] = 99.349636
**** File name: ./output/10MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7638/7688 	 [%] = 99.349636
**** File name: ./output/10MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	7634/7688 	 [%] = 99.297607
Xor file present: 	7643/7688 	 [%] = 99.414672
**** File name: ./output/10MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7643/7688 	 [%] = 99.414672
**** File name: ./output/10MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	7640/7688 	 [%] = 99.375650
Xor file present: 	7629/7688 	 [%] = 99.232570
**** File name: ./output/10MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7629/7688 	 [%] = 99.232570
**** File name: ./output/10MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	7628/7688 	 [%] = 99.219563
Xor file present: 	7633/7688 	 [%] = 99.284599
**** File name: ./output/10MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7633/7688 	 [%] = 99.284599
**** File name: ./output/10MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	7635/7688 	 [%] = 99.310614
Xor file present: 	7642/7688 	 [%] = 99.401665
**** File name: ./output/10MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7642/7688 	 [%] = 99.401665
**** File name: ./output/10MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	7636/7688 	 [%] = 99.323621
Xor file present: 	7645/7688 	 [%] = 99.440687
**** File name: ./output/10MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7645/7688 	 [%] = 99.440687
**** File name: ./output/10MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	7632/7688 	 [%] = 99.271592
Xor file present: 	7623/7688 	 [%] = 99.154527
**** File name: ./output/10MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7623/7688 	 [%] = 99.154527
**** File name: ./output/10MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	7633/7688 	 [%] = 99.284599
Xor file present: 	7639/7688 	 [%] = 99.362643
**** File name: ./output/10MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7639/7688 	 [%] = 99.362643
**** File name: ./output/10MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	7647/7688 	 [%] = 99.466701
Xor file present: 	7650/7688 	 [%] = 99.505723
**** File name: ./output/10MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7650/7688 	 [%] = 99.505723
**** File name: ./output/10MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	7635/7688 	 [%] = 99.310614
Xor file present: 	7642/7688 	 [%] = 99.401665
**** File name: ./output/10MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7642/7688 	 [%] = 99.401665
**** File name: ./output/10MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	7626/7688 	 [%] = 99.193548
Xor file present: 	7631/7688 	 [%] = 99.258585
**** File name: ./output/10MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7631/7688 	 [%] = 99.258585
**** File name: ./output/10MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	7644/7688 	 [%] = 99.427680
Xor file present: 	7637/7688 	 [%] = 99.336629
**** File name: ./output/10MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7637/7688 	 [%] = 99.336629
**** File name: ./output/10MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	7634/7688 	 [%] = 99.297607
Xor file present: 	7645/7688 	 [%] = 99.440687
**** File name: ./output/10MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7645/7688 	 [%] = 99.440687
**** File name: ./output/10MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	7635/7688 	 [%] = 99.310614
Xor file present: 	7640/7688 	 [%] = 99.375650
**** File name: ./output/10MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7640/7688 	 [%] = 99.375650
**** File name: ./output/10MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	7625/7688 	 [%] = 99.180541
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	7637/7688 	 [%] = 99.336629
Xor file present: 	7626/7688 	 [%] = 99.193548
**** File name: ./output/10MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7626/7688 	 [%] = 99.193548
**** File name: ./output/10MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	7632/7688 	 [%] = 99.271592
Xor file present: 	7630/7688 	 [%] = 99.245578
**** File name: ./output/10MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7630/7688 	 [%] = 99.245578
**** File name: ./output/10MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	7630/7688 	 [%] = 99.245578
Xor file present: 	7612/7688 	 [%] = 99.011446
**** File name: ./output/10MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7612/7688 	 [%] = 99.011446
**** File name: ./output/10MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	7625/7688 	 [%] = 99.180541
Xor file present: 	7630/7688 	 [%] = 99.245578
**** File name: ./output/10MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7630/7688 	 [%] = 99.245578
**** File name: ./output/10MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	7633/7688 	 [%] = 99.284599
Xor file present: 	7632/7688 	 [%] = 99.271592
**** File name: ./output/10MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7632/7688 	 [%] = 99.271592
**** File name: ./output/10MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	7636/7688 	 [%] = 99.323621
Xor file present: 	7638/7688 	 [%] = 99.349636
**** File name: ./output/10MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7638/7688 	 [%] = 99.349636
**** File name: ./output/10MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	7622/7688 	 [%] = 99.141519
Xor file present: 	7646/7688 	 [%] = 99.453694
**** File name: ./output/10MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7646/7688 	 [%] = 99.453694
**** File name: ./output/10MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	7642/7688 	 [%] = 99.401665
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	7642/7688 	 [%] = 99.401665
Xor file present: 	7635/7688 	 [%] = 99.310614
**** File name: ./output/10MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7635/7688 	 [%] = 99.310614
**** File name: ./output/10MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	7637/7688 	 [%] = 99.336629
Xor file present: 	7643/7688 	 [%] = 99.414672
**** File name: ./output/10MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7643/7688 	 [%] = 99.414672
**** File name: ./output/10MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	7632/7688 	 [%] = 99.271592
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	7647/7688 	 [%] = 99.466701
Xor file present: 	7622/7688 	 [%] = 99.141519
**** File name: ./output/10MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7622/7688 	 [%] = 99.141519
**** File name: ./output/10MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	7628/7688 	 [%] = 99.219563
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	7630/7688 	 [%] = 99.245578
Xor file present: 	7637/7688 	 [%] = 99.336629
**** File name: ./output/10MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7637/7688 	 [%] = 99.336629
**** File name: ./output/10MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	7629/7688 	 [%] = 99.232570
Xor file present: 	7632/7688 	 [%] = 99.271592
**** File name: ./output/10MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7632/7688 	 [%] = 99.271592
**** File name: ./output/10MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	7637/7688 	 [%] = 99.336629
Xor file present: 	7641/7688 	 [%] = 99.388658
**** File name: ./output/10MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7641/7688 	 [%] = 99.388658
**** File name: ./output/10MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	7639/7688 	 [%] = 99.362643
Xor file present: 	7643/7688 	 [%] = 99.414672
**** File name: ./output/10MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7643/7688 	 [%] = 99.414672
**** File name: ./output/10MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	7640/7688 	 [%] = 99.375650
Xor file present: 	7631/7688 	 [%] = 99.258585
**** File name: ./output/10MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7631/7688 	 [%] = 99.258585
**** File name: ./output/10MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	7635/7688 	 [%] = 99.310614
Xor file present: 	7647/7688 	 [%] = 99.466701
**** File name: ./output/10MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7647/7688 	 [%] = 99.466701
**** File name: ./output/10MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	7636/7688 	 [%] = 99.323621
Xor file present: 	7633/7688 	 [%] = 99.284599
**** File name: ./output/10MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7633/7688 	 [%] = 99.284599
**** File name: ./output/10MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	7621/7688 	 [%] = 99.128512
Xor file present: 	7643/7688 	 [%] = 99.414672
**** File name: ./output/10MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7643/7688 	 [%] = 99.414672
**** File name: ./output/10MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	7636/7688 	 [%] = 99.323621
Xor file present: 	7650/7688 	 [%] = 99.505723
**** File name: ./output/10MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7650/7688 	 [%] = 99.505723
**** File name: ./output/10MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	7630/7688 	 [%] = 99.245578
Xor file present: 	7636/7688 	 [%] = 99.323621
**** File name: ./output/10MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7636/7688 	 [%] = 99.323621
**** File name: ./output/10MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	7640/7688 	 [%] = 99.375650
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	7642/7688 	 [%] = 99.401665
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	7648/7688 	 [%] = 99.479709
Xor file present: 	7639/7688 	 [%] = 99.362643
**** File name: ./output/10MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7639/7688 	 [%] = 99.362643
**** File name: ./output/10MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	7628/7688 	 [%] = 99.219563
Xor file present: 	7647/7688 	 [%] = 99.466701
**** File name: ./output/10MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7647/7688 	 [%] = 99.466701
**** File name: ./output/10MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	7624/7688 	 [%] = 99.167534
Xor file present: 	7638/7688 	 [%] = 99.349636
