**** File name: ./output/10MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	3996/7688 	 [%] = 51.977107
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7551/7688 	 [%] = 98.218002
**** File name: ./output/10MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	5931/7688 	 [%] = 77.146202
Xor file present: 	7527/7688 	 [%] = 97.905827
**** File name: ./output/10MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	7687/7688 	 [%] = 99.986993
Xor file present: 	7527/7688 	 [%] = 97.905827
**** File name: ./output/10MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	7422/7688 	 [%] = 96.540062
Xor file present: 	7518/7688 	 [%] = 97.788762
**** File name: ./output/10MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7518/7688 	 [%] = 97.788762
**** File name: ./output/10MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	6373/7688 	 [%] = 82.895421
Xor file present: 	7539/7688 	 [%] = 98.061915
**** File name: ./output/10MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	7687/7688 	 [%] = 99.986993
Xor file present: 	7539/7688 	 [%] = 98.061915
**** File name: ./output/10MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	7455/7688 	 [%] = 96.969303
Xor file present: 	7523/7688 	 [%] = 97.853798
**** File name: ./output/10MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7523/7688 	 [%] = 97.853798
**** File name: ./output/10MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	7495/7688 	 [%] = 97.489594
Xor file present: 	7547/7688 	 [%] = 98.165973
**** File name: ./output/10MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7547/7688 	 [%] = 98.165973
**** File name: ./output/10MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	7439/7688 	 [%] = 96.761186
Xor file present: 	7526/7688 	 [%] = 97.892820
**** File name: ./output/10MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	7687/7688 	 [%] = 99.986993
Xor file present: 	7526/7688 	 [%] = 97.892820
**** File name: ./output/10MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	7469/7688 	 [%] = 97.151405
Xor file present: 	7558/7688 	 [%] = 98.309053
**** File name: ./output/10MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7558/7688 	 [%] = 98.309053
**** File name: ./output/10MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	6320/7688 	 [%] = 82.206035
Xor file present: 	7533/7688 	 [%] = 97.983871
**** File name: ./output/10MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	7686/7688 	 [%] = 99.973985
Xor file present: 	7533/7688 	 [%] = 97.983871
**** File name: ./output/10MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	7419/7688 	 [%] = 96.501041
Xor file present: 	7528/7688 	 [%] = 97.918835
**** File name: ./output/10MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7528/7688 	 [%] = 97.918835
**** File name: ./output/10MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	7449/7688 	 [%] = 96.891259
Xor file present: 	7549/7688 	 [%] = 98.191988
**** File name: ./output/10MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7549/7688 	 [%] = 98.191988
**** File name: ./output/10MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	7374/7688 	 [%] = 95.915713
Xor file present: 	7522/7688 	 [%] = 97.840791
**** File name: ./output/10MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	7687/7688 	 [%] = 99.986993
Xor file present: 	7522/7688 	 [%] = 97.840791
**** File name: ./output/10MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	7541/7688 	 [%] = 98.087929
Xor file present: 	7545/7688 	 [%] = 98.139958
**** File name: ./output/10MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7545/7688 	 [%] = 98.139958
**** File name: ./output/10MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	6331/7688 	 [%] = 82.349116
Xor file present: 	7563/7688 	 [%] = 98.374089
**** File name: ./output/10MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7563/7688 	 [%] = 98.374089
**** File name: ./output/10MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	7452/7688 	 [%] = 96.930281
Xor file present: 	7534/7688 	 [%] = 97.996878
**** File name: ./output/10MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7534/7688 	 [%] = 97.996878
**** File name: ./output/10MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	6308/7688 	 [%] = 82.049948
Xor file present: 	7516/7688 	 [%] = 97.762747
**** File name: ./output/10MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7516/7688 	 [%] = 97.762747
**** File name: ./output/10MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	6126/7688 	 [%] = 79.682622
Xor file present: 	7519/7688 	 [%] = 97.801769
**** File name: ./output/10MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7519/7688 	 [%] = 97.801769
**** File name: ./output/10MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	7488/7688 	 [%] = 97.398543
Xor file present: 	7483/7688 	 [%] = 97.333507
**** File name: ./output/10MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7483/7688 	 [%] = 97.333507
**** File name: ./output/10MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	7527/7688 	 [%] = 97.905827
Xor file present: 	7553/7688 	 [%] = 98.244017
**** File name: ./output/10MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7553/7688 	 [%] = 98.244017
**** File name: ./output/10MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	7345/7688 	 [%] = 95.538502
Xor file present: 	7535/7688 	 [%] = 98.009886
**** File name: ./output/10MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7535/7688 	 [%] = 98.009886
**** File name: ./output/10MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	6388/7688 	 [%] = 83.090531
Xor file present: 	7508/7688 	 [%] = 97.658689
**** File name: ./output/10MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7508/7688 	 [%] = 97.658689
**** File name: ./output/10MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	7444/7688 	 [%] = 96.826223
Xor file present: 	7524/7688 	 [%] = 97.866805
**** File name: ./output/10MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7524/7688 	 [%] = 97.866805
**** File name: ./output/10MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	6140/7688 	 [%] = 79.864724
Xor file present: 	7517/7688 	 [%] = 97.775754
**** File name: ./output/10MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7517/7688 	 [%] = 97.775754
**** File name: ./output/10MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	7438/7688 	 [%] = 96.748179
Xor file present: 	7520/7688 	 [%] = 97.814776
**** File name: ./output/10MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7520/7688 	 [%] = 97.814776
**** File name: ./output/10MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	7487/7688 	 [%] = 97.385536
Xor file present: 	7544/7688 	 [%] = 98.126951
**** File name: ./output/10MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7544/7688 	 [%] = 98.126951
**** File name: ./output/10MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	7512/7688 	 [%] = 97.710718
Xor file present: 	7560/7688 	 [%] = 98.335068
**** File name: ./output/10MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7560/7688 	 [%] = 98.335068
**** File name: ./output/10MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	7467/7688 	 [%] = 97.125390
Xor file present: 	7533/7688 	 [%] = 97.983871
**** File name: ./output/10MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7533/7688 	 [%] = 97.983871
**** File name: ./output/10MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	6256/7688 	 [%] = 81.373569
Xor file present: 	7546/7688 	 [%] = 98.152966
**** File name: ./output/10MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7546/7688 	 [%] = 98.152966
**** File name: ./output/10MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	6607/7688 	 [%] = 85.939126
Xor file present: 	7514/7688 	 [%] = 97.736733
**** File name: ./output/10MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7514/7688 	 [%] = 97.736733
**** File name: ./output/10MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	6666/7688 	 [%] = 86.706556
Xor file present: 	7510/7688 	 [%] = 97.684703
**** File name: ./output/10MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7510/7688 	 [%] = 97.684703
**** File name: ./output/10MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	6469/7688 	 [%] = 84.144121
Xor file present: 	7525/7688 	 [%] = 97.879813
**** File name: ./output/10MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7525/7688 	 [%] = 97.879813
**** File name: ./output/10MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	7442/7688 	 [%] = 96.800208
Xor file present: 	7524/7688 	 [%] = 97.866805
**** File name: ./output/10MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7524/7688 	 [%] = 97.866805
**** File name: ./output/10MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	7508/7688 	 [%] = 97.658689
Xor file present: 	7560/7688 	 [%] = 98.335068
**** File name: ./output/10MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7560/7688 	 [%] = 98.335068
**** File name: ./output/10MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	7444/7688 	 [%] = 96.826223
Xor file present: 	7520/7688 	 [%] = 97.814776
**** File name: ./output/10MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7520/7688 	 [%] = 97.814776
**** File name: ./output/10MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	7529/7688 	 [%] = 97.931842
Xor file present: 	7530/7688 	 [%] = 97.944849
**** File name: ./output/10MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7530/7688 	 [%] = 97.944849
**** File name: ./output/10MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	7469/7688 	 [%] = 97.151405
Xor file present: 	7557/7688 	 [%] = 98.296046
**** File name: ./output/10MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7557/7688 	 [%] = 98.296046
**** File name: ./output/10MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	7434/7688 	 [%] = 96.696150
Xor file present: 	7482/7688 	 [%] = 97.320499
**** File name: ./output/10MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7482/7688 	 [%] = 97.320499
**** File name: ./output/10MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	7492/7688 	 [%] = 97.450572
Xor file present: 	7552/7688 	 [%] = 98.231009
**** File name: ./output/10MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7552/7688 	 [%] = 98.231009
**** File name: ./output/10MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	7504/7688 	 [%] = 97.606660
Xor file present: 	7556/7688 	 [%] = 98.283039
**** File name: ./output/10MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7556/7688 	 [%] = 98.283039
**** File name: ./output/10MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	7273/7688 	 [%] = 94.601977
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	7592/7688 	 [%] = 98.751301
Xor file present: 	7624/7688 	 [%] = 99.167534
**** File name: ./output/10MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7624/7688 	 [%] = 99.167534
**** File name: ./output/10MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	7613/7688 	 [%] = 99.024454
Xor file present: 	7638/7688 	 [%] = 99.349636
**** File name: ./output/10MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7638/7688 	 [%] = 99.349636
**** File name: ./output/10MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	7612/7688 	 [%] = 99.011446
Xor file present: 	7643/7688 	 [%] = 99.414672
**** File name: ./output/10MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7643/7688 	 [%] = 99.414672
**** File name: ./output/10MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	7624/7688 	 [%] = 99.167534
Xor file present: 	7629/7688 	 [%] = 99.232570
**** File name: ./output/10MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7629/7688 	 [%] = 99.232570
**** File name: ./output/10MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	7597/7688 	 [%] = 98.816337
Xor file present: 	7633/7688 	 [%] = 99.284599
**** File name: ./output/10MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7633/7688 	 [%] = 99.284599
**** File name: ./output/10MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	7615/7688 	 [%] = 99.050468
Xor file present: 	7642/7688 	 [%] = 99.401665
**** File name: ./output/10MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7642/7688 	 [%] = 99.401665
**** File name: ./output/10MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	7619/7688 	 [%] = 99.102497
Xor file present: 	7645/7688 	 [%] = 99.440687
**** File name: ./output/10MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7645/7688 	 [%] = 99.440687
**** File name: ./output/10MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	7616/7688 	 [%] = 99.063476
Xor file present: 	7623/7688 	 [%] = 99.154527
**** File name: ./output/10MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7623/7688 	 [%] = 99.154527
**** File name: ./output/10MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	7612/7688 	 [%] = 99.011446
Xor file present: 	7639/7688 	 [%] = 99.362643
**** File name: ./output/10MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7639/7688 	 [%] = 99.362643
**** File name: ./output/10MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	7615/7688 	 [%] = 99.050468
Xor file present: 	7650/7688 	 [%] = 99.505723
**** File name: ./output/10MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7650/7688 	 [%] = 99.505723
**** File name: ./output/10MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	7618/7688 	 [%] = 99.089490
Xor file present: 	7642/7688 	 [%] = 99.401665
**** File name: ./output/10MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7642/7688 	 [%] = 99.401665
**** File name: ./output/10MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	7612/7688 	 [%] = 99.011446
Xor file present: 	7631/7688 	 [%] = 99.258585
**** File name: ./output/10MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7631/7688 	 [%] = 99.258585
**** File name: ./output/10MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	7623/7688 	 [%] = 99.154527
Xor file present: 	7637/7688 	 [%] = 99.336629
**** File name: ./output/10MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7637/7688 	 [%] = 99.336629
**** File name: ./output/10MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	7622/7688 	 [%] = 99.141519
Xor file present: 	7645/7688 	 [%] = 99.440687
**** File name: ./output/10MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7645/7688 	 [%] = 99.440687
**** File name: ./output/10MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	7598/7688 	 [%] = 98.829344
Xor file present: 	7639/7688 	 [%] = 99.362643
**** File name: ./output/10MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7639/7688 	 [%] = 99.362643
**** File name: ./output/10MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	7590/7688 	 [%] = 98.725286
Xor file present: 	7630/7688 	 [%] = 99.245578
**** File name: ./output/10MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7630/7688 	 [%] = 99.245578
**** File name: ./output/10MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	7601/7688 	 [%] = 98.868366
Xor file present: 	7625/7688 	 [%] = 99.180541
**** File name: ./output/10MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7625/7688 	 [%] = 99.180541
**** File name: ./output/10MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	7615/7688 	 [%] = 99.050468
Xor file present: 	7630/7688 	 [%] = 99.245578
**** File name: ./output/10MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7630/7688 	 [%] = 99.245578
**** File name: ./output/10MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	7625/7688 	 [%] = 99.180541
Xor file present: 	7612/7688 	 [%] = 99.011446
**** File name: ./output/10MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7612/7688 	 [%] = 99.011446
**** File name: ./output/10MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	7615/7688 	 [%] = 99.050468
Xor file present: 	7630/7688 	 [%] = 99.245578
**** File name: ./output/10MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7630/7688 	 [%] = 99.245578
**** File name: ./output/10MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	7607/7688 	 [%] = 98.946410
Xor file present: 	7632/7688 	 [%] = 99.271592
**** File name: ./output/10MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7632/7688 	 [%] = 99.271592
**** File name: ./output/10MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	7620/7688 	 [%] = 99.115505
Xor file present: 	7638/7688 	 [%] = 99.349636
**** File name: ./output/10MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7638/7688 	 [%] = 99.349636
**** File name: ./output/10MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	7600/7688 	 [%] = 98.855359
Xor file present: 	7646/7688 	 [%] = 99.453694
**** File name: ./output/10MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7646/7688 	 [%] = 99.453694
**** File name: ./output/10MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	7609/7688 	 [%] = 98.972425
Xor file present: 	7623/7688 	 [%] = 99.154527
**** File name: ./output/10MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7623/7688 	 [%] = 99.154527
**** File name: ./output/10MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	7619/7688 	 [%] = 99.102497
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	7542/7688 	 [%] = 98.100937
Xor file present: 	7601/7688 	 [%] = 98.868366
**** File name: ./output/10MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7601/7688 	 [%] = 98.868366
**** File name: ./output/10MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	7096/7688 	 [%] = 92.299688
Xor file present: 	7631/7688 	 [%] = 99.258585
**** File name: ./output/10MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7631/7688 	 [%] = 99.258585
**** File name: ./output/10MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	7611/7688 	 [%] = 98.998439
Xor file present: 	7613/7688 	 [%] = 99.024454
**** File name: ./output/10MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7613/7688 	 [%] = 99.024454
**** File name: ./output/10MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	7622/7688 	 [%] = 99.141519
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	7625/7688 	 [%] = 99.180541
Xor file present: 	7637/7688 	 [%] = 99.336629
**** File name: ./output/10MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7637/7688 	 [%] = 99.336629
**** File name: ./output/10MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	7604/7688 	 [%] = 98.907388
Xor file present: 	7645/7688 	 [%] = 99.440687
**** File name: ./output/10MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7645/7688 	 [%] = 99.440687
**** File name: ./output/10MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	7616/7688 	 [%] = 99.063476
Xor file present: 	7640/7688 	 [%] = 99.375650
**** File name: ./output/10MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7640/7688 	 [%] = 99.375650
**** File name: ./output/10MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	7596/7688 	 [%] = 98.803330
Xor file present: 	7635/7688 	 [%] = 99.310614
**** File name: ./output/10MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7635/7688 	 [%] = 99.310614
**** File name: ./output/10MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	7617/7688 	 [%] = 99.076483
Xor file present: 	7631/7688 	 [%] = 99.258585
**** File name: ./output/10MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7631/7688 	 [%] = 99.258585
**** File name: ./output/10MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	7599/7688 	 [%] = 98.842352
Xor file present: 	7638/7688 	 [%] = 99.349636
**** File name: ./output/10MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7638/7688 	 [%] = 99.349636
**** File name: ./output/10MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	7599/7688 	 [%] = 98.842352
Xor file present: 	7632/7688 	 [%] = 99.271592
**** File name: ./output/10MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7632/7688 	 [%] = 99.271592
**** File name: ./output/10MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	7613/7688 	 [%] = 99.024454
Xor file present: 	7643/7688 	 [%] = 99.414672
**** File name: ./output/10MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7643/7688 	 [%] = 99.414672
**** File name: ./output/10MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	6857/7688 	 [%] = 89.190947
Xor file present: 	7647/7688 	 [%] = 99.466701
**** File name: ./output/10MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7647/7688 	 [%] = 99.466701
**** File name: ./output/10MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	7593/7688 	 [%] = 98.764308
Xor file present: 	7629/7688 	 [%] = 99.232570
**** File name: ./output/10MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7629/7688 	 [%] = 99.232570
**** File name: ./output/10MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	7626/7688 	 [%] = 99.193548
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7634/7688 	 [%] = 99.297607
**** File name: ./output/10MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	7620/7688 	 [%] = 99.115505
Xor file present: 	7626/7688 	 [%] = 99.193548
**** File name: ./output/10MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7626/7688 	 [%] = 99.193548
**** File name: ./output/10MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	7621/7688 	 [%] = 99.128512
Xor file present: 	7639/7688 	 [%] = 99.362643
**** File name: ./output/10MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7639/7688 	 [%] = 99.362643
**** File name: ./output/10MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	7624/7688 	 [%] = 99.167534
Xor file present: 	7647/7688 	 [%] = 99.466701
**** File name: ./output/10MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	7688/7688 	 [%] = 100.000000
Xor file present: 	7647/7688 	 [%] = 99.466701
**** File name: ./output/10MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	7616/7688 	 [%] = 99.063476
Xor file present: 	7638/7688 	 [%] = 99.349636
