**** File name: ./output/50MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	21869/38438 	 [%] = 56.894219
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37753/38438 	 [%] = 98.217909
**** File name: ./output/50MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	37624/38438 	 [%] = 97.882304
Xor file present: 	37750/38438 	 [%] = 98.210105
**** File name: ./output/50MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37750/38438 	 [%] = 98.210105
**** File name: ./output/50MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	37547/38438 	 [%] = 97.681981
Xor file present: 	37701/38438 	 [%] = 98.082627
**** File name: ./output/50MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37701/38438 	 [%] = 98.082627
**** File name: ./output/50MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	37572/38438 	 [%] = 97.747021
Xor file present: 	37732/38438 	 [%] = 98.163276
**** File name: ./output/50MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37732/38438 	 [%] = 98.163276
**** File name: ./output/50MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	37447/38438 	 [%] = 97.421822
Xor file present: 	37745/38438 	 [%] = 98.197097
**** File name: ./output/50MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37745/38438 	 [%] = 98.197097
**** File name: ./output/50MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	37620/38438 	 [%] = 97.871898
Xor file present: 	37725/38438 	 [%] = 98.145065
**** File name: ./output/50MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37725/38438 	 [%] = 98.145065
**** File name: ./output/50MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	37623/38438 	 [%] = 97.879702
Xor file present: 	37713/38438 	 [%] = 98.113846
**** File name: ./output/50MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	37713/38438 	 [%] = 98.113846
**** File name: ./output/50MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	37564/38438 	 [%] = 97.726208
Xor file present: 	37743/38438 	 [%] = 98.191893
**** File name: ./output/50MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37743/38438 	 [%] = 98.191893
**** File name: ./output/50MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	37584/38438 	 [%] = 97.778240
Xor file present: 	37734/38438 	 [%] = 98.168479
**** File name: ./output/50MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37734/38438 	 [%] = 98.168479
**** File name: ./output/50MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	37577/38438 	 [%] = 97.760029
Xor file present: 	37721/38438 	 [%] = 98.134658
**** File name: ./output/50MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37721/38438 	 [%] = 98.134658
**** File name: ./output/50MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	37584/38438 	 [%] = 97.778240
Xor file present: 	37691/38438 	 [%] = 98.056611
**** File name: ./output/50MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37691/38438 	 [%] = 98.056611
**** File name: ./output/50MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	37567/38438 	 [%] = 97.734013
Xor file present: 	37723/38438 	 [%] = 98.139862
**** File name: ./output/50MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	37723/38438 	 [%] = 98.139862
**** File name: ./output/50MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	37617/38438 	 [%] = 97.864093
Xor file present: 	37747/38438 	 [%] = 98.202300
**** File name: ./output/50MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37747/38438 	 [%] = 98.202300
**** File name: ./output/50MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	37569/38438 	 [%] = 97.739216
Xor file present: 	37728/38438 	 [%] = 98.152870
**** File name: ./output/50MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37728/38438 	 [%] = 98.152870
**** File name: ./output/50MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	37374/38438 	 [%] = 97.231906
Xor file present: 	37754/38438 	 [%] = 98.220511
**** File name: ./output/50MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37754/38438 	 [%] = 98.220511
**** File name: ./output/50MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	37591/38438 	 [%] = 97.796451
Xor file present: 	37717/38438 	 [%] = 98.124252
**** File name: ./output/50MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37717/38438 	 [%] = 98.124252
**** File name: ./output/50MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	37574/38438 	 [%] = 97.752224
Xor file present: 	37753/38438 	 [%] = 98.217909
**** File name: ./output/50MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37753/38438 	 [%] = 98.217909
**** File name: ./output/50MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	37555/38438 	 [%] = 97.702794
Xor file present: 	37754/38438 	 [%] = 98.220511
**** File name: ./output/50MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37754/38438 	 [%] = 98.220511
**** File name: ./output/50MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	37614/38438 	 [%] = 97.856288
Xor file present: 	37757/38438 	 [%] = 98.228316
**** File name: ./output/50MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	38436/38438 	 [%] = 99.994797
Xor file present: 	37757/38438 	 [%] = 98.228316
**** File name: ./output/50MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	37551/38438 	 [%] = 97.692388
Xor file present: 	37695/38438 	 [%] = 98.067017
**** File name: ./output/50MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37695/38438 	 [%] = 98.067017
**** File name: ./output/50MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	37560/38438 	 [%] = 97.715802
Xor file present: 	37777/38438 	 [%] = 98.280348
**** File name: ./output/50MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37777/38438 	 [%] = 98.280348
**** File name: ./output/50MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	37630/38438 	 [%] = 97.897914
Xor file present: 	37743/38438 	 [%] = 98.191893
**** File name: ./output/50MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37743/38438 	 [%] = 98.191893
**** File name: ./output/50MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	37552/38438 	 [%] = 97.694989
Xor file present: 	37743/38438 	 [%] = 98.191893
**** File name: ./output/50MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37743/38438 	 [%] = 98.191893
**** File name: ./output/50MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	37588/38438 	 [%] = 97.788647
Xor file present: 	37689/38438 	 [%] = 98.051407
**** File name: ./output/50MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37689/38438 	 [%] = 98.051407
**** File name: ./output/50MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	37591/38438 	 [%] = 97.796451
Xor file present: 	37752/38438 	 [%] = 98.215308
**** File name: ./output/50MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37752/38438 	 [%] = 98.215308
**** File name: ./output/50MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	37589/38438 	 [%] = 97.791248
Xor file present: 	37762/38438 	 [%] = 98.241324
**** File name: ./output/50MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37762/38438 	 [%] = 98.241324
**** File name: ./output/50MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	37550/38438 	 [%] = 97.689786
Xor file present: 	37733/38438 	 [%] = 98.165878
**** File name: ./output/50MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37733/38438 	 [%] = 98.165878
**** File name: ./output/50MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	37601/38438 	 [%] = 97.822467
Xor file present: 	37752/38438 	 [%] = 98.215308
**** File name: ./output/50MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37752/38438 	 [%] = 98.215308
**** File name: ./output/50MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	37531/38438 	 [%] = 97.640356
Xor file present: 	37772/38438 	 [%] = 98.267340
**** File name: ./output/50MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37772/38438 	 [%] = 98.267340
**** File name: ./output/50MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	37615/38438 	 [%] = 97.858890
Xor file present: 	37725/38438 	 [%] = 98.145065
**** File name: ./output/50MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37725/38438 	 [%] = 98.145065
**** File name: ./output/50MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	37603/38438 	 [%] = 97.827671
Xor file present: 	37708/38438 	 [%] = 98.100838
**** File name: ./output/50MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37708/38438 	 [%] = 98.100838
**** File name: ./output/50MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	37570/38438 	 [%] = 97.741818
Xor file present: 	37737/38438 	 [%] = 98.176284
**** File name: ./output/50MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37737/38438 	 [%] = 98.176284
**** File name: ./output/50MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	37604/38438 	 [%] = 97.830272
Xor file present: 	37760/38438 	 [%] = 98.236121
**** File name: ./output/50MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37760/38438 	 [%] = 98.236121
**** File name: ./output/50MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	37530/38438 	 [%] = 97.637754
Xor file present: 	37735/38438 	 [%] = 98.171081
**** File name: ./output/50MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37735/38438 	 [%] = 98.171081
**** File name: ./output/50MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	37601/38438 	 [%] = 97.822467
Xor file present: 	37703/38438 	 [%] = 98.087830
**** File name: ./output/50MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37703/38438 	 [%] = 98.087830
**** File name: ./output/50MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	37602/38438 	 [%] = 97.825069
Xor file present: 	37722/38438 	 [%] = 98.137260
**** File name: ./output/50MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37722/38438 	 [%] = 98.137260
**** File name: ./output/50MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	37630/38438 	 [%] = 97.897914
Xor file present: 	37720/38438 	 [%] = 98.132057
**** File name: ./output/50MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37720/38438 	 [%] = 98.132057
**** File name: ./output/50MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	37347/38438 	 [%] = 97.161663
Xor file present: 	37687/38438 	 [%] = 98.046204
**** File name: ./output/50MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37687/38438 	 [%] = 98.046204
**** File name: ./output/50MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	37620/38438 	 [%] = 97.871898
Xor file present: 	37761/38438 	 [%] = 98.238722
**** File name: ./output/50MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37761/38438 	 [%] = 98.238722
**** File name: ./output/50MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	38113/38438 	 [%] = 99.154483
Xor file present: 	38184/38438 	 [%] = 99.339196
**** File name: ./output/50MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38184/38438 	 [%] = 99.339196
**** File name: ./output/50MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	38124/38438 	 [%] = 99.183100
Xor file present: 	38211/38438 	 [%] = 99.409439
**** File name: ./output/50MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38211/38438 	 [%] = 99.409439
**** File name: ./output/50MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	38079/38438 	 [%] = 99.066028
Xor file present: 	38201/38438 	 [%] = 99.383423
**** File name: ./output/50MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38201/38438 	 [%] = 99.383423
**** File name: ./output/50MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	38123/38438 	 [%] = 99.180498
Xor file present: 	38183/38438 	 [%] = 99.336594
**** File name: ./output/50MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38183/38438 	 [%] = 99.336594
**** File name: ./output/50MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	38099/38438 	 [%] = 99.118060
Xor file present: 	38187/38438 	 [%] = 99.347000
**** File name: ./output/50MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38187/38438 	 [%] = 99.347000
**** File name: ./output/50MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	38094/38438 	 [%] = 99.105052
Xor file present: 	38184/38438 	 [%] = 99.339196
**** File name: ./output/50MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38184/38438 	 [%] = 99.339196
**** File name: ./output/50MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	38070/38438 	 [%] = 99.042614
Xor file present: 	38187/38438 	 [%] = 99.347000
**** File name: ./output/50MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38187/38438 	 [%] = 99.347000
**** File name: ./output/50MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	38156/38438 	 [%] = 99.266351
Xor file present: 	38190/38438 	 [%] = 99.354805
**** File name: ./output/50MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38190/38438 	 [%] = 99.354805
**** File name: ./output/50MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	38117/38438 	 [%] = 99.164889
Xor file present: 	38171/38438 	 [%] = 99.305375
**** File name: ./output/50MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38171/38438 	 [%] = 99.305375
**** File name: ./output/50MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	38135/38438 	 [%] = 99.211718
Xor file present: 	38180/38438 	 [%] = 99.328789
**** File name: ./output/50MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38180/38438 	 [%] = 99.328789
**** File name: ./output/50MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	38084/38438 	 [%] = 99.079036
Xor file present: 	38193/38438 	 [%] = 99.362610
**** File name: ./output/50MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38193/38438 	 [%] = 99.362610
**** File name: ./output/50MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	38127/38438 	 [%] = 99.190905
Xor file present: 	38199/38438 	 [%] = 99.378219
**** File name: ./output/50MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38199/38438 	 [%] = 99.378219
**** File name: ./output/50MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	38130/38438 	 [%] = 99.198710
Xor file present: 	38179/38438 	 [%] = 99.326188
**** File name: ./output/50MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38179/38438 	 [%] = 99.326188
**** File name: ./output/50MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	38141/38438 	 [%] = 99.227327
Xor file present: 	38192/38438 	 [%] = 99.360008
**** File name: ./output/50MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38192/38438 	 [%] = 99.360008
**** File name: ./output/50MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	38082/38438 	 [%] = 99.073833
Xor file present: 	38177/38438 	 [%] = 99.320984
**** File name: ./output/50MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38177/38438 	 [%] = 99.320984
**** File name: ./output/50MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	38058/38438 	 [%] = 99.011395
Xor file present: 	38168/38438 	 [%] = 99.297570
**** File name: ./output/50MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38168/38438 	 [%] = 99.297570
**** File name: ./output/50MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	38141/38438 	 [%] = 99.227327
Xor file present: 	38161/38438 	 [%] = 99.279359
**** File name: ./output/50MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38161/38438 	 [%] = 99.279359
**** File name: ./output/50MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	38098/38438 	 [%] = 99.115459
Xor file present: 	38149/38438 	 [%] = 99.248140
**** File name: ./output/50MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38149/38438 	 [%] = 99.248140
**** File name: ./output/50MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	38080/38438 	 [%] = 99.068630
Xor file present: 	38173/38438 	 [%] = 99.310578
**** File name: ./output/50MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38173/38438 	 [%] = 99.310578
**** File name: ./output/50MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	38116/38438 	 [%] = 99.162287
Xor file present: 	38181/38438 	 [%] = 99.331391
**** File name: ./output/50MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38181/38438 	 [%] = 99.331391
**** File name: ./output/50MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	38108/38438 	 [%] = 99.141475
Xor file present: 	38196/38438 	 [%] = 99.370415
**** File name: ./output/50MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38196/38438 	 [%] = 99.370415
**** File name: ./output/50MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	38129/38438 	 [%] = 99.196108
Xor file present: 	38163/38438 	 [%] = 99.284562
**** File name: ./output/50MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38163/38438 	 [%] = 99.284562
**** File name: ./output/50MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	38153/38438 	 [%] = 99.258546
Xor file present: 	38186/38438 	 [%] = 99.344399
**** File name: ./output/50MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38186/38438 	 [%] = 99.344399
**** File name: ./output/50MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	38094/38438 	 [%] = 99.105052
Xor file present: 	38178/38438 	 [%] = 99.323586
**** File name: ./output/50MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38178/38438 	 [%] = 99.323586
**** File name: ./output/50MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	38098/38438 	 [%] = 99.115459
Xor file present: 	38158/38438 	 [%] = 99.271554
**** File name: ./output/50MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38158/38438 	 [%] = 99.271554
**** File name: ./output/50MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	38104/38438 	 [%] = 99.131068
Xor file present: 	38194/38438 	 [%] = 99.365212
**** File name: ./output/50MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38194/38438 	 [%] = 99.365212
**** File name: ./output/50MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	38152/38438 	 [%] = 99.255945
Xor file present: 	38187/38438 	 [%] = 99.347000
**** File name: ./output/50MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38187/38438 	 [%] = 99.347000
**** File name: ./output/50MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	38119/38438 	 [%] = 99.170092
Xor file present: 	38157/38438 	 [%] = 99.268953
**** File name: ./output/50MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38157/38438 	 [%] = 99.268953
**** File name: ./output/50MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	38140/38438 	 [%] = 99.224726
Xor file present: 	38186/38438 	 [%] = 99.344399
**** File name: ./output/50MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38186/38438 	 [%] = 99.344399
**** File name: ./output/50MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	38114/38438 	 [%] = 99.157084
Xor file present: 	38201/38438 	 [%] = 99.383423
**** File name: ./output/50MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38201/38438 	 [%] = 99.383423
**** File name: ./output/50MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	38084/38438 	 [%] = 99.079036
Xor file present: 	38177/38438 	 [%] = 99.320984
**** File name: ./output/50MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38177/38438 	 [%] = 99.320984
**** File name: ./output/50MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	38068/38438 	 [%] = 99.037411
Xor file present: 	38217/38438 	 [%] = 99.425048
**** File name: ./output/50MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38217/38438 	 [%] = 99.425048
**** File name: ./output/50MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	38139/38438 	 [%] = 99.222124
Xor file present: 	38167/38438 	 [%] = 99.294969
**** File name: ./output/50MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38167/38438 	 [%] = 99.294969
**** File name: ./output/50MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	38094/38438 	 [%] = 99.105052
Xor file present: 	38155/38438 	 [%] = 99.263749
**** File name: ./output/50MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38155/38438 	 [%] = 99.263749
**** File name: ./output/50MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	38109/38438 	 [%] = 99.144076
Xor file present: 	38209/38438 	 [%] = 99.404235
**** File name: ./output/50MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38209/38438 	 [%] = 99.404235
**** File name: ./output/50MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	38082/38438 	 [%] = 99.073833
Xor file present: 	38194/38438 	 [%] = 99.365212
**** File name: ./output/50MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38194/38438 	 [%] = 99.365212
**** File name: ./output/50MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	38123/38438 	 [%] = 99.180498
Xor file present: 	38177/38438 	 [%] = 99.320984
**** File name: ./output/50MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38177/38438 	 [%] = 99.320984
**** File name: ./output/50MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	38113/38438 	 [%] = 99.154483
Xor file present: 	38175/38438 	 [%] = 99.315781
**** File name: ./output/50MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38175/38438 	 [%] = 99.315781
**** File name: ./output/50MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	38034/38438 	 [%] = 98.948957
Xor file present: 	38201/38438 	 [%] = 99.383423
**** File name: ./output/50MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38201/38438 	 [%] = 99.383423
**** File name: ./output/50MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	38149/38438 	 [%] = 99.248140
Xor file present: 	38166/38438 	 [%] = 99.292367
**** File name: ./output/50MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38166/38438 	 [%] = 99.292367
**** File name: ./output/50MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	38094/38438 	 [%] = 99.105052
Xor file present: 	38163/38438 	 [%] = 99.284562
**** File name: ./output/50MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	38163/38438 	 [%] = 99.284562
**** File name: ./output/50MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	38132/38438 	 [%] = 99.203913
Xor file present: 	38164/38438 	 [%] = 99.287164
**** File name: ./output/50MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38164/38438 	 [%] = 99.287164
**** File name: ./output/50MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	38124/38438 	 [%] = 99.183100
Xor file present: 	38174/38438 	 [%] = 99.313180
**** File name: ./output/50MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38174/38438 	 [%] = 99.313180
**** File name: ./output/50MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	38140/38438 	 [%] = 99.224726
Xor file present: 	38176/38438 	 [%] = 99.318383
**** File name: ./output/50MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38176/38438 	 [%] = 99.318383
**** File name: ./output/50MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	38126/38438 	 [%] = 99.188303
Xor file present: 	38190/38438 	 [%] = 99.354805
