**** File name: ./output/1MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	445/769 	 [%] = 57.867360
**** File name: ./output/1MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	677/769 	 [%] = 88.036411
Xor file present: 	760/769 	 [%] = 98.829649
**** File name: ./output/1MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	760/769 	 [%] = 98.829649
**** File name: ./output/1MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	687/769 	 [%] = 89.336801
Xor file present: 	757/769 	 [%] = 98.439532
**** File name: ./output/1MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	757/769 	 [%] = 98.439532
**** File name: ./output/1MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	679/769 	 [%] = 88.296489
Xor file present: 	753/769 	 [%] = 97.919376
**** File name: ./output/1MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	753/769 	 [%] = 97.919376
**** File name: ./output/1MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	675/769 	 [%] = 87.776333
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	703/769 	 [%] = 91.417425
Xor file present: 	741/769 	 [%] = 96.358908
**** File name: ./output/1MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	741/769 	 [%] = 96.358908
**** File name: ./output/1MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	734/769 	 [%] = 95.448635
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	660/769 	 [%] = 85.825748
Xor file present: 	745/769 	 [%] = 96.879064
**** File name: ./output/1MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	745/769 	 [%] = 96.879064
**** File name: ./output/1MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	670/769 	 [%] = 87.126138
Xor file present: 	744/769 	 [%] = 96.749025
**** File name: ./output/1MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	744/769 	 [%] = 96.749025
**** File name: ./output/1MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	669/769 	 [%] = 86.996099
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	736/769 	 [%] = 95.708713
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	728/769 	 [%] = 94.668401
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	699/769 	 [%] = 90.897269
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	696/769 	 [%] = 90.507152
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	686/769 	 [%] = 89.206762
Xor file present: 	746/769 	 [%] = 97.009103
**** File name: ./output/1MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	746/769 	 [%] = 97.009103
**** File name: ./output/1MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	727/769 	 [%] = 94.538362
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	628/769 	 [%] = 81.664499
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	721/769 	 [%] = 93.758127
Xor file present: 	749/769 	 [%] = 97.399220
**** File name: ./output/1MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	749/769 	 [%] = 97.399220
**** File name: ./output/1MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	699/769 	 [%] = 90.897269
Xor file present: 	748/769 	 [%] = 97.269181
**** File name: ./output/1MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	748/769 	 [%] = 97.269181
**** File name: ./output/1MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	690/769 	 [%] = 89.726918
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	717/769 	 [%] = 93.237971
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	766/769 	 [%] = 99.609883
Xor file present: 	752/769 	 [%] = 97.789337
**** File name: ./output/1MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	714/769 	 [%] = 92.847854
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	751/769 	 [%] = 97.659298
**** File name: ./output/1MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	708/769 	 [%] = 92.067620
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	657/769 	 [%] = 85.435631
Xor file present: 	759/769 	 [%] = 98.699610
**** File name: ./output/1MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	759/769 	 [%] = 98.699610
**** File name: ./output/1MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	704/769 	 [%] = 91.547464
Xor file present: 	744/769 	 [%] = 96.749025
**** File name: ./output/1MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	744/769 	 [%] = 96.749025
**** File name: ./output/1MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	728/769 	 [%] = 94.668401
Xor file present: 	753/769 	 [%] = 97.919376
**** File name: ./output/1MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	753/769 	 [%] = 97.919376
**** File name: ./output/1MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	653/769 	 [%] = 84.915475
Xor file present: 	759/769 	 [%] = 98.699610
**** File name: ./output/1MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	759/769 	 [%] = 98.699610
**** File name: ./output/1MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	657/769 	 [%] = 85.435631
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	647/769 	 [%] = 84.135241
Xor file present: 	746/769 	 [%] = 97.009103
**** File name: ./output/1MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	746/769 	 [%] = 97.009103
**** File name: ./output/1MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	690/769 	 [%] = 89.726918
Xor file present: 	740/769 	 [%] = 96.228869
**** File name: ./output/1MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	740/769 	 [%] = 96.228869
**** File name: ./output/1MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	726/769 	 [%] = 94.408322
Xor file present: 	757/769 	 [%] = 98.439532
**** File name: ./output/1MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	757/769 	 [%] = 98.439532
**** File name: ./output/1MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	692/769 	 [%] = 89.986996
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	707/769 	 [%] = 91.937581
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	735/769 	 [%] = 95.578674
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	758/769 	 [%] = 98.569571
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	745/769 	 [%] = 96.879064
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	731/769 	 [%] = 95.058518
Xor file present: 	760/769 	 [%] = 98.829649
**** File name: ./output/1MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	760/769 	 [%] = 98.829649
**** File name: ./output/1MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	761/769 	 [%] = 98.959688
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	763/769 	 [%] = 99.219766
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	769/769 	 [%] = 100.000000
**** File name: ./output/1MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	763/769 	 [%] = 99.219766
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	749/769 	 [%] = 97.399220
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	756/769 	 [%] = 98.309493
**** File name: ./output/1MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	731/769 	 [%] = 95.058518
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	718/769 	 [%] = 93.368010
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	768/769 	 [%] = 99.869961
**** File name: ./output/1MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	696/769 	 [%] = 90.507152
Xor file present: 	760/769 	 [%] = 98.829649
**** File name: ./output/1MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	760/769 	 [%] = 98.829649
**** File name: ./output/1MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	714/769 	 [%] = 92.847854
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	727/769 	 [%] = 94.538362
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	740/769 	 [%] = 96.228869
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	704/769 	 [%] = 91.547464
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	760/769 	 [%] = 98.829649
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	751/769 	 [%] = 97.659298
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	742/769 	 [%] = 96.488947
Xor file present: 	757/769 	 [%] = 98.439532
**** File name: ./output/1MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	757/769 	 [%] = 98.439532
**** File name: ./output/1MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	728/769 	 [%] = 94.668401
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	721/769 	 [%] = 93.758127
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	687/769 	 [%] = 89.336801
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	708/769 	 [%] = 92.067620
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	723/769 	 [%] = 94.018205
Xor file present: 	759/769 	 [%] = 98.699610
**** File name: ./output/1MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	759/769 	 [%] = 98.699610
**** File name: ./output/1MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	714/769 	 [%] = 92.847854
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	731/769 	 [%] = 95.058518
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	755/769 	 [%] = 98.179454
**** File name: ./output/1MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	754/769 	 [%] = 98.049415
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	723/769 	 [%] = 94.018205
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	734/769 	 [%] = 95.448635
Xor file present: 	760/769 	 [%] = 98.829649
**** File name: ./output/1MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	760/769 	 [%] = 98.829649
**** File name: ./output/1MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	744/769 	 [%] = 96.749025
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	742/769 	 [%] = 96.488947
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	764/769 	 [%] = 99.349805
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	748/769 	 [%] = 97.269181
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	644/769 	 [%] = 83.745124
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	691/769 	 [%] = 89.856957
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	687/769 	 [%] = 89.336801
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	764/769 	 [%] = 99.349805
**** File name: ./output/1MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	680/769 	 [%] = 88.426528
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	732/769 	 [%] = 95.188557
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	700/769 	 [%] = 91.027308
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	754/769 	 [%] = 98.049415
**** File name: ./output/1MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	751/769 	 [%] = 97.659298
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	707/769 	 [%] = 91.937581
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	685/769 	 [%] = 89.076723
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	767/769 	 [%] = 99.739922
Xor file present: 	767/769 	 [%] = 99.739922
**** File name: ./output/1MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	740/769 	 [%] = 96.228869
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	726/769 	 [%] = 94.408322
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr5-no46.bin_clear_data.in ****
Clear file present: 	687/769 	 [%] = 89.336801
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no46.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	761/769 	 [%] = 98.959688
**** File name: ./output/1MB-spr5-no47.bin_clear_data.in ****
Clear file present: 	645/769 	 [%] = 83.875163
Xor file present: 	760/769 	 [%] = 98.829649
**** File name: ./output/1MB-spr5-no47.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	760/769 	 [%] = 98.829649
**** File name: ./output/1MB-spr5-no48.bin_clear_data.in ****
Clear file present: 	745/769 	 [%] = 96.879064
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no48.bin_clear_data.in ****
Clear file present: 	768/769 	 [%] = 99.869961
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr5-no49.bin_clear_data.in ****
Clear file present: 	731/769 	 [%] = 95.058518
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no49.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	763/769 	 [%] = 99.219766
**** File name: ./output/1MB-spr5-no50.bin_clear_data.in ****
Clear file present: 	696/769 	 [%] = 90.507152
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr5-no50.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	758/769 	 [%] = 98.569571
**** File name: ./output/1MB-spr5-no51.bin_clear_data.in ****
Clear file present: 	689/769 	 [%] = 89.596879
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr5-no51.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	762/769 	 [%] = 99.089727
**** File name: ./output/1MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	739/769 	 [%] = 96.098830
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no1.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	734/769 	 [%] = 95.448635
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no2.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	732/769 	 [%] = 95.188557
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no3.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	733/769 	 [%] = 95.318596
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no4.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	748/769 	 [%] = 97.269181
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no5.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	766/769 	 [%] = 99.609883
**** File name: ./output/1MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	751/769 	 [%] = 97.659298
Xor file present: 	765/769 	 [%] = 99.479844
**** File name: ./output/1MB-spr6-no6.bin_clear_data.in ****
Clear file present: 	769/769 	 [%] = 100.000000
Xor file present: 	765/769 	 [%] = 99.479844
