**** File name: ./output/75MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	32485/57657 	 [%] = 56.341815
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56588/57657 	 [%] = 98.145932
**** File name: ./output/75MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	56380/57657 	 [%] = 97.785178
Xor file present: 	56604/57657 	 [%] = 98.173682
**** File name: ./output/75MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56604/57657 	 [%] = 98.173682
**** File name: ./output/75MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	56263/57657 	 [%] = 97.582254
Xor file present: 	56657/57657 	 [%] = 98.265605
**** File name: ./output/75MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56657/57657 	 [%] = 98.265605
**** File name: ./output/75MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	56316/57657 	 [%] = 97.674177
Xor file present: 	56586/57657 	 [%] = 98.142463
**** File name: ./output/75MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56586/57657 	 [%] = 98.142463
**** File name: ./output/75MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	56315/57657 	 [%] = 97.672442
Xor file present: 	56605/57657 	 [%] = 98.175417
**** File name: ./output/75MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56605/57657 	 [%] = 98.175417
**** File name: ./output/75MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	56298/57657 	 [%] = 97.642957
Xor file present: 	56581/57657 	 [%] = 98.133791
**** File name: ./output/75MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56581/57657 	 [%] = 98.133791
**** File name: ./output/75MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	56219/57657 	 [%] = 97.505940
Xor file present: 	56609/57657 	 [%] = 98.182354
**** File name: ./output/75MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56609/57657 	 [%] = 98.182354
**** File name: ./output/75MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	56314/57657 	 [%] = 97.670708
Xor file present: 	56568/57657 	 [%] = 98.111244
**** File name: ./output/75MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56568/57657 	 [%] = 98.111244
**** File name: ./output/75MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	56343/57657 	 [%] = 97.721005
Xor file present: 	56665/57657 	 [%] = 98.279480
**** File name: ./output/75MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56665/57657 	 [%] = 98.279480
**** File name: ./output/75MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	56464/57657 	 [%] = 97.930867
Xor file present: 	56585/57657 	 [%] = 98.140729
**** File name: ./output/75MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56585/57657 	 [%] = 98.140729
**** File name: ./output/75MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	56374/57657 	 [%] = 97.774771
Xor file present: 	56622/57657 	 [%] = 98.204901
**** File name: ./output/75MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56622/57657 	 [%] = 98.204901
**** File name: ./output/75MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	56161/57657 	 [%] = 97.405345
Xor file present: 	56619/57657 	 [%] = 98.199698
**** File name: ./output/75MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56619/57657 	 [%] = 98.199698
**** File name: ./output/75MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	56211/57657 	 [%] = 97.492065
Xor file present: 	56600/57657 	 [%] = 98.166745
**** File name: ./output/75MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56600/57657 	 [%] = 98.166745
**** File name: ./output/75MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	56323/57657 	 [%] = 97.686317
Xor file present: 	56606/57657 	 [%] = 98.177151
**** File name: ./output/75MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56606/57657 	 [%] = 98.177151
**** File name: ./output/75MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	56360/57657 	 [%] = 97.750490
Xor file present: 	56655/57657 	 [%] = 98.262136
**** File name: ./output/75MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56655/57657 	 [%] = 98.262136
**** File name: ./output/75MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	56394/57657 	 [%] = 97.809459
Xor file present: 	56542/57657 	 [%] = 98.066150
**** File name: ./output/75MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56542/57657 	 [%] = 98.066150
**** File name: ./output/75MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	56311/57657 	 [%] = 97.665505
Xor file present: 	56589/57657 	 [%] = 98.147666
**** File name: ./output/75MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56589/57657 	 [%] = 98.147666
**** File name: ./output/75MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	56281/57657 	 [%] = 97.613473
Xor file present: 	56591/57657 	 [%] = 98.151135
**** File name: ./output/75MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56591/57657 	 [%] = 98.151135
**** File name: ./output/75MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	56369/57657 	 [%] = 97.766100
Xor file present: 	56606/57657 	 [%] = 98.177151
**** File name: ./output/75MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56606/57657 	 [%] = 98.177151
**** File name: ./output/75MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	56245/57657 	 [%] = 97.551035
Xor file present: 	56562/57657 	 [%] = 98.100838
**** File name: ./output/75MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56562/57657 	 [%] = 98.100838
**** File name: ./output/75MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	56394/57657 	 [%] = 97.809459
Xor file present: 	56611/57657 	 [%] = 98.185823
**** File name: ./output/75MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56611/57657 	 [%] = 98.185823
**** File name: ./output/75MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	56347/57657 	 [%] = 97.727943
Xor file present: 	56651/57657 	 [%] = 98.255199
**** File name: ./output/75MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56651/57657 	 [%] = 98.255199
**** File name: ./output/75MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	56387/57657 	 [%] = 97.797319
Xor file present: 	56536/57657 	 [%] = 98.055743
**** File name: ./output/75MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56536/57657 	 [%] = 98.055743
**** File name: ./output/75MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	56306/57657 	 [%] = 97.656833
Xor file present: 	56582/57657 	 [%] = 98.135526
**** File name: ./output/75MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56582/57657 	 [%] = 98.135526
**** File name: ./output/75MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	56281/57657 	 [%] = 97.613473
Xor file present: 	56589/57657 	 [%] = 98.147666
**** File name: ./output/75MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56589/57657 	 [%] = 98.147666
**** File name: ./output/75MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	56310/57657 	 [%] = 97.663770
Xor file present: 	56569/57657 	 [%] = 98.112978
**** File name: ./output/75MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56569/57657 	 [%] = 98.112978
**** File name: ./output/75MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	56336/57657 	 [%] = 97.708864
Xor file present: 	56589/57657 	 [%] = 98.147666
**** File name: ./output/75MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56589/57657 	 [%] = 98.147666
**** File name: ./output/75MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	56344/57657 	 [%] = 97.722740
Xor file present: 	56557/57657 	 [%] = 98.092166
**** File name: ./output/75MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56557/57657 	 [%] = 98.092166
**** File name: ./output/75MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	56372/57657 	 [%] = 97.771303
Xor file present: 	56650/57657 	 [%] = 98.253464
**** File name: ./output/75MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56650/57657 	 [%] = 98.253464
**** File name: ./output/75MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	56300/57657 	 [%] = 97.646426
Xor file present: 	56641/57657 	 [%] = 98.237855
**** File name: ./output/75MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56641/57657 	 [%] = 98.237855
**** File name: ./output/75MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	56373/57657 	 [%] = 97.773037
Xor file present: 	56648/57657 	 [%] = 98.249996
**** File name: ./output/75MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56648/57657 	 [%] = 98.249996
**** File name: ./output/75MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	56242/57657 	 [%] = 97.545831
Xor file present: 	56589/57657 	 [%] = 98.147666
**** File name: ./output/75MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56589/57657 	 [%] = 98.147666
**** File name: ./output/75MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	56339/57657 	 [%] = 97.714068
Xor file present: 	56601/57657 	 [%] = 98.168479
**** File name: ./output/75MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56601/57657 	 [%] = 98.168479
**** File name: ./output/75MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	56371/57657 	 [%] = 97.769568
Xor file present: 	56595/57657 	 [%] = 98.158073
**** File name: ./output/75MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56595/57657 	 [%] = 98.158073
**** File name: ./output/75MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	56143/57657 	 [%] = 97.374126
Xor file present: 	56606/57657 	 [%] = 98.177151
**** File name: ./output/75MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56606/57657 	 [%] = 98.177151
**** File name: ./output/75MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	56379/57657 	 [%] = 97.783443
Xor file present: 	56651/57657 	 [%] = 98.255199
**** File name: ./output/75MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56651/57657 	 [%] = 98.255199
**** File name: ./output/75MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	56203/57657 	 [%] = 97.478190
Xor file present: 	56554/57657 	 [%] = 98.086963
**** File name: ./output/75MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56554/57657 	 [%] = 98.086963
**** File name: ./output/75MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	56373/57657 	 [%] = 97.773037
Xor file present: 	56570/57657 	 [%] = 98.114713
**** File name: ./output/75MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56570/57657 	 [%] = 98.114713
**** File name: ./output/75MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	56378/57657 	 [%] = 97.781709
Xor file present: 	56536/57657 	 [%] = 98.055743
**** File name: ./output/75MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	56536/57657 	 [%] = 98.055743
**** File name: ./output/75MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	57189/57657 	 [%] = 99.188303
Xor file present: 	57238/57657 	 [%] = 99.273289
**** File name: ./output/75MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57238/57657 	 [%] = 99.273289
**** File name: ./output/75MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	57180/57657 	 [%] = 99.172694
Xor file present: 	57255/57657 	 [%] = 99.302773
**** File name: ./output/75MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57255/57657 	 [%] = 99.302773
**** File name: ./output/75MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	57159/57657 	 [%] = 99.136271
Xor file present: 	57261/57657 	 [%] = 99.313180
**** File name: ./output/75MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57261/57657 	 [%] = 99.313180
**** File name: ./output/75MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	57170/57657 	 [%] = 99.155350
Xor file present: 	57260/57657 	 [%] = 99.311445
**** File name: ./output/75MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57260/57657 	 [%] = 99.311445
**** File name: ./output/75MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	57164/57657 	 [%] = 99.144943
Xor file present: 	57255/57657 	 [%] = 99.302773
**** File name: ./output/75MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57255/57657 	 [%] = 99.302773
**** File name: ./output/75MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	57116/57657 	 [%] = 99.061692
Xor file present: 	57257/57657 	 [%] = 99.306242
**** File name: ./output/75MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57257/57657 	 [%] = 99.306242
**** File name: ./output/75MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	57128/57657 	 [%] = 99.082505
Xor file present: 	57265/57657 	 [%] = 99.320117
**** File name: ./output/75MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57265/57657 	 [%] = 99.320117
**** File name: ./output/75MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	57212/57657 	 [%] = 99.228194
Xor file present: 	57292/57657 	 [%] = 99.366946
**** File name: ./output/75MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57292/57657 	 [%] = 99.366946
**** File name: ./output/75MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	57092/57657 	 [%] = 99.020067
Xor file present: 	57244/57657 	 [%] = 99.283695
**** File name: ./output/75MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57244/57657 	 [%] = 99.283695
**** File name: ./output/75MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	57202/57657 	 [%] = 99.210850
Xor file present: 	57266/57657 	 [%] = 99.321852
**** File name: ./output/75MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57266/57657 	 [%] = 99.321852
**** File name: ./output/75MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	57195/57657 	 [%] = 99.198710
Xor file present: 	57254/57657 	 [%] = 99.301039
**** File name: ./output/75MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57254/57657 	 [%] = 99.301039
**** File name: ./output/75MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	57169/57657 	 [%] = 99.153615
Xor file present: 	57280/57657 	 [%] = 99.346133
**** File name: ./output/75MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57280/57657 	 [%] = 99.346133
**** File name: ./output/75MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	57145/57657 	 [%] = 99.111990
Xor file present: 	57288/57657 	 [%] = 99.360008
**** File name: ./output/75MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57288/57657 	 [%] = 99.360008
**** File name: ./output/75MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	57190/57657 	 [%] = 99.190038
Xor file present: 	57269/57657 	 [%] = 99.327055
**** File name: ./output/75MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57269/57657 	 [%] = 99.327055
**** File name: ./output/75MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	57167/57657 	 [%] = 99.150147
Xor file present: 	57281/57657 	 [%] = 99.347868
**** File name: ./output/75MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57281/57657 	 [%] = 99.347868
**** File name: ./output/75MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	57167/57657 	 [%] = 99.150147
Xor file present: 	57299/57657 	 [%] = 99.379087
**** File name: ./output/75MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57299/57657 	 [%] = 99.379087
**** File name: ./output/75MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	57183/57657 	 [%] = 99.177897
Xor file present: 	57288/57657 	 [%] = 99.360008
**** File name: ./output/75MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57288/57657 	 [%] = 99.360008
**** File name: ./output/75MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	57192/57657 	 [%] = 99.193506
Xor file present: 	57269/57657 	 [%] = 99.327055
**** File name: ./output/75MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57269/57657 	 [%] = 99.327055
**** File name: ./output/75MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	57149/57657 	 [%] = 99.118927
Xor file present: 	57260/57657 	 [%] = 99.311445
**** File name: ./output/75MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57260/57657 	 [%] = 99.311445
**** File name: ./output/75MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	57129/57657 	 [%] = 99.084240
Xor file present: 	57239/57657 	 [%] = 99.275023
**** File name: ./output/75MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57239/57657 	 [%] = 99.275023
**** File name: ./output/75MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	57133/57657 	 [%] = 99.091177
Xor file present: 	57249/57657 	 [%] = 99.292367
**** File name: ./output/75MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57249/57657 	 [%] = 99.292367
**** File name: ./output/75MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	57157/57657 	 [%] = 99.132803
Xor file present: 	57255/57657 	 [%] = 99.302773
**** File name: ./output/75MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57255/57657 	 [%] = 99.302773
**** File name: ./output/75MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	57159/57657 	 [%] = 99.136271
Xor file present: 	57275/57657 	 [%] = 99.337461
**** File name: ./output/75MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57275/57657 	 [%] = 99.337461
**** File name: ./output/75MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	57179/57657 	 [%] = 99.170959
Xor file present: 	57273/57657 	 [%] = 99.333992
**** File name: ./output/75MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57273/57657 	 [%] = 99.333992
**** File name: ./output/75MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	57145/57657 	 [%] = 99.111990
Xor file present: 	57327/57657 	 [%] = 99.427650
**** File name: ./output/75MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57327/57657 	 [%] = 99.427650
**** File name: ./output/75MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	57116/57657 	 [%] = 99.061692
Xor file present: 	57263/57657 	 [%] = 99.316648
**** File name: ./output/75MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57263/57657 	 [%] = 99.316648
**** File name: ./output/75MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	57176/57657 	 [%] = 99.165756
Xor file present: 	57279/57657 	 [%] = 99.344399
**** File name: ./output/75MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57279/57657 	 [%] = 99.344399
**** File name: ./output/75MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	57186/57657 	 [%] = 99.183100
Xor file present: 	57294/57657 	 [%] = 99.370415
**** File name: ./output/75MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57294/57657 	 [%] = 99.370415
**** File name: ./output/75MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	57156/57657 	 [%] = 99.131068
Xor file present: 	57248/57657 	 [%] = 99.290633
**** File name: ./output/75MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57248/57657 	 [%] = 99.290633
**** File name: ./output/75MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	57176/57657 	 [%] = 99.165756
Xor file present: 	57281/57657 	 [%] = 99.347868
**** File name: ./output/75MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57281/57657 	 [%] = 99.347868
**** File name: ./output/75MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	57153/57657 	 [%] = 99.125865
Xor file present: 	57244/57657 	 [%] = 99.283695
**** File name: ./output/75MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57244/57657 	 [%] = 99.283695
**** File name: ./output/75MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	57136/57657 	 [%] = 99.096380
Xor file present: 	57282/57657 	 [%] = 99.349602
**** File name: ./output/75MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57282/57657 	 [%] = 99.349602
**** File name: ./output/75MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	57170/57657 	 [%] = 99.155350
Xor file present: 	57281/57657 	 [%] = 99.347868
**** File name: ./output/75MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57281/57657 	 [%] = 99.347868
**** File name: ./output/75MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	57180/57657 	 [%] = 99.172694
Xor file present: 	57280/57657 	 [%] = 99.346133
**** File name: ./output/75MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57280/57657 	 [%] = 99.346133
**** File name: ./output/75MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	57179/57657 	 [%] = 99.170959
Xor file present: 	57253/57657 	 [%] = 99.299305
**** File name: ./output/75MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57253/57657 	 [%] = 99.299305
**** File name: ./output/75MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	57153/57657 	 [%] = 99.125865
Xor file present: 	57256/57657 	 [%] = 99.304508
**** File name: ./output/75MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57256/57657 	 [%] = 99.304508
**** File name: ./output/75MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	57146/57657 	 [%] = 99.113724
Xor file present: 	57290/57657 	 [%] = 99.363477
**** File name: ./output/75MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57290/57657 	 [%] = 99.363477
**** File name: ./output/75MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	57184/57657 	 [%] = 99.179631
Xor file present: 	57272/57657 	 [%] = 99.332258
**** File name: ./output/75MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57272/57657 	 [%] = 99.332258
**** File name: ./output/75MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	57111/57657 	 [%] = 99.053020
Xor file present: 	57201/57657 	 [%] = 99.209116
**** File name: ./output/75MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57201/57657 	 [%] = 99.209116
**** File name: ./output/75MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	57173/57657 	 [%] = 99.160553
Xor file present: 	57256/57657 	 [%] = 99.304508
**** File name: ./output/75MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57256/57657 	 [%] = 99.304508
**** File name: ./output/75MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	57142/57657 	 [%] = 99.106787
Xor file present: 	57263/57657 	 [%] = 99.316648
**** File name: ./output/75MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57263/57657 	 [%] = 99.316648
**** File name: ./output/75MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	57190/57657 	 [%] = 99.190038
Xor file present: 	57276/57657 	 [%] = 99.339196
**** File name: ./output/75MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57276/57657 	 [%] = 99.339196
**** File name: ./output/75MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	57182/57657 	 [%] = 99.176162
Xor file present: 	57266/57657 	 [%] = 99.321852
**** File name: ./output/75MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57266/57657 	 [%] = 99.321852
**** File name: ./output/75MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	57168/57657 	 [%] = 99.151881
Xor file present: 	57262/57657 	 [%] = 99.314914
**** File name: ./output/75MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	57657/57657 	 [%] = 100.000000
Xor file present: 	57262/57657 	 [%] = 99.314914
**** File name: ./output/75MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	57171/57657 	 [%] = 99.157084
Xor file present: 	57274/57657 	 [%] = 99.335727
