**** File name: ./output/25MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	10728/19219 	 [%] = 55.819762
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18884/19219 	 [%] = 98.256933
**** File name: ./output/25MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	18780/19219 	 [%] = 97.715802
Xor file present: 	18889/19219 	 [%] = 98.282949
**** File name: ./output/25MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18889/19219 	 [%] = 98.282949
**** File name: ./output/25MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	18800/19219 	 [%] = 97.819866
Xor file present: 	18853/19219 	 [%] = 98.095635
**** File name: ./output/25MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18853/19219 	 [%] = 98.095635
**** File name: ./output/25MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	18824/19219 	 [%] = 97.944742
Xor file present: 	18867/19219 	 [%] = 98.168479
**** File name: ./output/25MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18867/19219 	 [%] = 98.168479
**** File name: ./output/25MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	18774/19219 	 [%] = 97.684583
Xor file present: 	18864/19219 	 [%] = 98.152870
**** File name: ./output/25MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18864/19219 	 [%] = 98.152870
**** File name: ./output/25MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	18643/19219 	 [%] = 97.002966
Xor file present: 	18894/19219 	 [%] = 98.308965
**** File name: ./output/25MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18894/19219 	 [%] = 98.308965
**** File name: ./output/25MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	18818/19219 	 [%] = 97.913523
Xor file present: 	18851/19219 	 [%] = 98.085228
**** File name: ./output/25MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18851/19219 	 [%] = 98.085228
**** File name: ./output/25MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	18786/19219 	 [%] = 97.747021
Xor file present: 	18876/19219 	 [%] = 98.215308
**** File name: ./output/25MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18876/19219 	 [%] = 98.215308
**** File name: ./output/25MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	18813/19219 	 [%] = 97.887507
Xor file present: 	18847/19219 	 [%] = 98.064415
**** File name: ./output/25MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18847/19219 	 [%] = 98.064415
**** File name: ./output/25MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	18795/19219 	 [%] = 97.793850
Xor file present: 	18874/19219 	 [%] = 98.204901
**** File name: ./output/25MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18874/19219 	 [%] = 98.204901
**** File name: ./output/25MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	18837/19219 	 [%] = 98.012384
Xor file present: 	18862/19219 	 [%] = 98.142463
**** File name: ./output/25MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18862/19219 	 [%] = 98.142463
**** File name: ./output/25MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	18784/19219 	 [%] = 97.736615
Xor file present: 	18870/19219 	 [%] = 98.184089
**** File name: ./output/25MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18870/19219 	 [%] = 98.184089
**** File name: ./output/25MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	18786/19219 	 [%] = 97.747021
Xor file present: 	18873/19219 	 [%] = 98.199698
**** File name: ./output/25MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18873/19219 	 [%] = 98.199698
**** File name: ./output/25MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	18162/19219 	 [%] = 94.500234
Xor file present: 	18827/19219 	 [%] = 97.960352
**** File name: ./output/25MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18827/19219 	 [%] = 97.960352
**** File name: ./output/25MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	18781/19219 	 [%] = 97.721005
Xor file present: 	18877/19219 	 [%] = 98.220511
**** File name: ./output/25MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	19217/19219 	 [%] = 99.989594
Xor file present: 	18877/19219 	 [%] = 98.220511
**** File name: ./output/25MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	18820/19219 	 [%] = 97.923929
Xor file present: 	18844/19219 	 [%] = 98.048806
**** File name: ./output/25MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18844/19219 	 [%] = 98.048806
**** File name: ./output/25MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	18663/19219 	 [%] = 97.107030
Xor file present: 	18857/19219 	 [%] = 98.116447
**** File name: ./output/25MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18857/19219 	 [%] = 98.116447
**** File name: ./output/25MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	18812/19219 	 [%] = 97.882304
Xor file present: 	18858/19219 	 [%] = 98.121650
**** File name: ./output/25MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18858/19219 	 [%] = 98.121650
**** File name: ./output/25MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	18746/19219 	 [%] = 97.538894
Xor file present: 	18875/19219 	 [%] = 98.210105
**** File name: ./output/25MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18875/19219 	 [%] = 98.210105
**** File name: ./output/25MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	18786/19219 	 [%] = 97.747021
Xor file present: 	18842/19219 	 [%] = 98.038400
**** File name: ./output/25MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18842/19219 	 [%] = 98.038400
**** File name: ./output/25MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	18772/19219 	 [%] = 97.674177
Xor file present: 	18830/19219 	 [%] = 97.975961
**** File name: ./output/25MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18830/19219 	 [%] = 97.975961
**** File name: ./output/25MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	18712/19219 	 [%] = 97.361986
Xor file present: 	18853/19219 	 [%] = 98.095635
**** File name: ./output/25MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18853/19219 	 [%] = 98.095635
**** File name: ./output/25MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	18668/19219 	 [%] = 97.133045
Xor file present: 	18854/19219 	 [%] = 98.100838
**** File name: ./output/25MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18854/19219 	 [%] = 98.100838
**** File name: ./output/25MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	18759/19219 	 [%] = 97.606535
Xor file present: 	18867/19219 	 [%] = 98.168479
**** File name: ./output/25MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18867/19219 	 [%] = 98.168479
**** File name: ./output/25MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	18799/19219 	 [%] = 97.814663
Xor file present: 	18852/19219 	 [%] = 98.090431
**** File name: ./output/25MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18852/19219 	 [%] = 98.090431
**** File name: ./output/25MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	17673/19219 	 [%] = 91.955877
Xor file present: 	18871/19219 	 [%] = 98.189292
**** File name: ./output/25MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18871/19219 	 [%] = 98.189292
**** File name: ./output/25MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	18709/19219 	 [%] = 97.346376
Xor file present: 	18869/19219 	 [%] = 98.178885
**** File name: ./output/25MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18869/19219 	 [%] = 98.178885
**** File name: ./output/25MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	18798/19219 	 [%] = 97.809459
Xor file present: 	18844/19219 	 [%] = 98.048806
**** File name: ./output/25MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18844/19219 	 [%] = 98.048806
**** File name: ./output/25MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	18766/19219 	 [%] = 97.642957
Xor file present: 	18872/19219 	 [%] = 98.194495
**** File name: ./output/25MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18872/19219 	 [%] = 98.194495
**** File name: ./output/25MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	18650/19219 	 [%] = 97.039388
Xor file present: 	18854/19219 	 [%] = 98.100838
**** File name: ./output/25MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18854/19219 	 [%] = 98.100838
**** File name: ./output/25MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	18710/19219 	 [%] = 97.351579
Xor file present: 	18890/19219 	 [%] = 98.288152
**** File name: ./output/25MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18890/19219 	 [%] = 98.288152
**** File name: ./output/25MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	18801/19219 	 [%] = 97.825069
Xor file present: 	18861/19219 	 [%] = 98.137260
**** File name: ./output/25MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18861/19219 	 [%] = 98.137260
**** File name: ./output/25MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	18770/19219 	 [%] = 97.663770
Xor file present: 	18886/19219 	 [%] = 98.267340
**** File name: ./output/25MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18886/19219 	 [%] = 98.267340
**** File name: ./output/25MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	18818/19219 	 [%] = 97.913523
Xor file present: 	18892/19219 	 [%] = 98.298559
**** File name: ./output/25MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18892/19219 	 [%] = 98.298559
**** File name: ./output/25MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	18807/19219 	 [%] = 97.856288
Xor file present: 	18886/19219 	 [%] = 98.267340
**** File name: ./output/25MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18886/19219 	 [%] = 98.267340
**** File name: ./output/25MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	18669/19219 	 [%] = 97.138249
Xor file present: 	18850/19219 	 [%] = 98.080025
**** File name: ./output/25MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18850/19219 	 [%] = 98.080025
**** File name: ./output/25MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	18781/19219 	 [%] = 97.721005
Xor file present: 	18868/19219 	 [%] = 98.173682
**** File name: ./output/25MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18868/19219 	 [%] = 98.173682
**** File name: ./output/25MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	18779/19219 	 [%] = 97.710599
Xor file present: 	18857/19219 	 [%] = 98.116447
**** File name: ./output/25MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18857/19219 	 [%] = 98.116447
**** File name: ./output/25MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	18795/19219 	 [%] = 97.793850
Xor file present: 	18867/19219 	 [%] = 98.168479
**** File name: ./output/25MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	18867/19219 	 [%] = 98.168479
**** File name: ./output/25MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	19047/19219 	 [%] = 99.105052
Xor file present: 	19097/19219 	 [%] = 99.365212
**** File name: ./output/25MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19097/19219 	 [%] = 99.365212
**** File name: ./output/25MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	19071/19219 	 [%] = 99.229929
Xor file present: 	19053/19219 	 [%] = 99.136271
**** File name: ./output/25MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19053/19219 	 [%] = 99.136271
**** File name: ./output/25MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	19046/19219 	 [%] = 99.099849
Xor file present: 	19091/19219 	 [%] = 99.333992
**** File name: ./output/25MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19091/19219 	 [%] = 99.333992
**** File name: ./output/25MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	19060/19219 	 [%] = 99.172694
Xor file present: 	19103/19219 	 [%] = 99.396431
**** File name: ./output/25MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19103/19219 	 [%] = 99.396431
**** File name: ./output/25MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	19067/19219 	 [%] = 99.209116
Xor file present: 	19088/19219 	 [%] = 99.318383
**** File name: ./output/25MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19088/19219 	 [%] = 99.318383
**** File name: ./output/25MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	19049/19219 	 [%] = 99.115459
Xor file present: 	19081/19219 	 [%] = 99.281961
**** File name: ./output/25MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19081/19219 	 [%] = 99.281961
**** File name: ./output/25MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	19022/19219 	 [%] = 98.974973
Xor file present: 	19070/19219 	 [%] = 99.224726
**** File name: ./output/25MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19070/19219 	 [%] = 99.224726
**** File name: ./output/25MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	19072/19219 	 [%] = 99.235132
Xor file present: 	19078/19219 	 [%] = 99.266351
**** File name: ./output/25MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19078/19219 	 [%] = 99.266351
**** File name: ./output/25MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	19034/19219 	 [%] = 99.037411
Xor file present: 	19105/19219 	 [%] = 99.406837
**** File name: ./output/25MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19105/19219 	 [%] = 99.406837
**** File name: ./output/25MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	19066/19219 	 [%] = 99.203913
Xor file present: 	19085/19219 	 [%] = 99.302773
**** File name: ./output/25MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19085/19219 	 [%] = 99.302773
**** File name: ./output/25MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	19017/19219 	 [%] = 98.948957
Xor file present: 	19094/19219 	 [%] = 99.349602
**** File name: ./output/25MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19094/19219 	 [%] = 99.349602
**** File name: ./output/25MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	19049/19219 	 [%] = 99.115459
Xor file present: 	19075/19219 	 [%] = 99.250741
**** File name: ./output/25MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19075/19219 	 [%] = 99.250741
**** File name: ./output/25MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	19055/19219 	 [%] = 99.146678
Xor file present: 	19113/19219 	 [%] = 99.448462
**** File name: ./output/25MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19113/19219 	 [%] = 99.448462
**** File name: ./output/25MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	19019/19219 	 [%] = 98.959363
Xor file present: 	19094/19219 	 [%] = 99.349602
**** File name: ./output/25MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19094/19219 	 [%] = 99.349602
**** File name: ./output/25MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	19020/19219 	 [%] = 98.964566
Xor file present: 	19075/19219 	 [%] = 99.250741
**** File name: ./output/25MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19075/19219 	 [%] = 99.250741
**** File name: ./output/25MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	18996/19219 	 [%] = 98.839690
Xor file present: 	19107/19219 	 [%] = 99.417243
**** File name: ./output/25MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19107/19219 	 [%] = 99.417243
**** File name: ./output/25MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	19063/19219 	 [%] = 99.188303
Xor file present: 	19075/19219 	 [%] = 99.250741
**** File name: ./output/25MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19075/19219 	 [%] = 99.250741
**** File name: ./output/25MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	19064/19219 	 [%] = 99.193506
Xor file present: 	19089/19219 	 [%] = 99.323586
**** File name: ./output/25MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19089/19219 	 [%] = 99.323586
**** File name: ./output/25MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	19003/19219 	 [%] = 98.876112
Xor file present: 	19105/19219 	 [%] = 99.406837
**** File name: ./output/25MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	19218/19219 	 [%] = 99.994797
Xor file present: 	19105/19219 	 [%] = 99.406837
**** File name: ./output/25MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	19075/19219 	 [%] = 99.250741
Xor file present: 	19099/19219 	 [%] = 99.375618
**** File name: ./output/25MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19099/19219 	 [%] = 99.375618
**** File name: ./output/25MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	19049/19219 	 [%] = 99.115459
Xor file present: 	19085/19219 	 [%] = 99.302773
**** File name: ./output/25MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19085/19219 	 [%] = 99.302773
**** File name: ./output/25MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	19065/19219 	 [%] = 99.198710
Xor file present: 	19085/19219 	 [%] = 99.302773
**** File name: ./output/25MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19085/19219 	 [%] = 99.302773
**** File name: ./output/25MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	19027/19219 	 [%] = 99.000989
Xor file present: 	19069/19219 	 [%] = 99.219522
**** File name: ./output/25MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19069/19219 	 [%] = 99.219522
**** File name: ./output/25MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	19078/19219 	 [%] = 99.266351
Xor file present: 	19071/19219 	 [%] = 99.229929
**** File name: ./output/25MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19071/19219 	 [%] = 99.229929
**** File name: ./output/25MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	19028/19219 	 [%] = 99.006192
Xor file present: 	19100/19219 	 [%] = 99.380821
**** File name: ./output/25MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19100/19219 	 [%] = 99.380821
**** File name: ./output/25MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	18996/19219 	 [%] = 98.839690
Xor file present: 	19099/19219 	 [%] = 99.375618
**** File name: ./output/25MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19099/19219 	 [%] = 99.375618
**** File name: ./output/25MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	19037/19219 	 [%] = 99.053020
Xor file present: 	19087/19219 	 [%] = 99.313180
**** File name: ./output/25MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19087/19219 	 [%] = 99.313180
**** File name: ./output/25MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	19038/19219 	 [%] = 99.058224
Xor file present: 	19052/19219 	 [%] = 99.131068
**** File name: ./output/25MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19052/19219 	 [%] = 99.131068
**** File name: ./output/25MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	19063/19219 	 [%] = 99.188303
Xor file present: 	19078/19219 	 [%] = 99.266351
**** File name: ./output/25MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19078/19219 	 [%] = 99.266351
**** File name: ./output/25MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	19057/19219 	 [%] = 99.157084
Xor file present: 	19080/19219 	 [%] = 99.276757
**** File name: ./output/25MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19080/19219 	 [%] = 99.276757
**** File name: ./output/25MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	19082/19219 	 [%] = 99.287164
Xor file present: 	19069/19219 	 [%] = 99.219522
**** File name: ./output/25MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19069/19219 	 [%] = 99.219522
**** File name: ./output/25MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	19079/19219 	 [%] = 99.271554
Xor file present: 	19089/19219 	 [%] = 99.323586
**** File name: ./output/25MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19089/19219 	 [%] = 99.323586
**** File name: ./output/25MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	19067/19219 	 [%] = 99.209116
Xor file present: 	19083/19219 	 [%] = 99.292367
**** File name: ./output/25MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19083/19219 	 [%] = 99.292367
**** File name: ./output/25MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	19089/19219 	 [%] = 99.323586
Xor file present: 	19094/19219 	 [%] = 99.349602
**** File name: ./output/25MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19094/19219 	 [%] = 99.349602
**** File name: ./output/25MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	19067/19219 	 [%] = 99.209116
Xor file present: 	19084/19219 	 [%] = 99.297570
**** File name: ./output/25MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19084/19219 	 [%] = 99.297570
**** File name: ./output/25MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	19062/19219 	 [%] = 99.183100
Xor file present: 	19073/19219 	 [%] = 99.240335
**** File name: ./output/25MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19073/19219 	 [%] = 99.240335
**** File name: ./output/25MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	19040/19219 	 [%] = 99.068630
Xor file present: 	19105/19219 	 [%] = 99.406837
**** File name: ./output/25MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19105/19219 	 [%] = 99.406837
**** File name: ./output/25MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	19056/19219 	 [%] = 99.151881
Xor file present: 	19068/19219 	 [%] = 99.214319
**** File name: ./output/25MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19068/19219 	 [%] = 99.214319
**** File name: ./output/25MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	19064/19219 	 [%] = 99.193506
Xor file present: 	19095/19219 	 [%] = 99.354805
**** File name: ./output/25MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19095/19219 	 [%] = 99.354805
**** File name: ./output/25MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	19068/19219 	 [%] = 99.214319
Xor file present: 	19083/19219 	 [%] = 99.292367
**** File name: ./output/25MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19083/19219 	 [%] = 99.292367
**** File name: ./output/25MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	19042/19219 	 [%] = 99.079036
Xor file present: 	19084/19219 	 [%] = 99.297570
**** File name: ./output/25MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19084/19219 	 [%] = 99.297570
**** File name: ./output/25MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	19067/19219 	 [%] = 99.209116
Xor file present: 	19106/19219 	 [%] = 99.412040
**** File name: ./output/25MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19106/19219 	 [%] = 99.412040
**** File name: ./output/25MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	19061/19219 	 [%] = 99.177897
Xor file present: 	19108/19219 	 [%] = 99.422447
**** File name: ./output/25MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19108/19219 	 [%] = 99.422447
**** File name: ./output/25MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	19013/19219 	 [%] = 98.928144
Xor file present: 	19091/19219 	 [%] = 99.333992
**** File name: ./output/25MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	19219/19219 	 [%] = 100.000000
Xor file present: 	19091/19219 	 [%] = 99.333992
**** File name: ./output/25MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	19071/19219 	 [%] = 99.229929
Xor file present: 	19115/19219 	 [%] = 99.458869
