**** File name: ./output/50MB-spr1-no1.bin_clear_data.in ****
Clear file present: 	24242/38438 	 [%] = 63.067797
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37693/38438 	 [%] = 98.061814
**** File name: ./output/50MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	37747/38438 	 [%] = 98.202300
Xor file present: 	37749/38438 	 [%] = 98.207503
**** File name: ./output/50MB-spr4-no14.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37749/38438 	 [%] = 98.207503
**** File name: ./output/50MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	37729/38438 	 [%] = 98.155471
Xor file present: 	37731/38438 	 [%] = 98.160674
**** File name: ./output/50MB-spr4-no15.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37731/38438 	 [%] = 98.160674
**** File name: ./output/50MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	37697/38438 	 [%] = 98.072220
Xor file present: 	37732/38438 	 [%] = 98.163276
**** File name: ./output/50MB-spr4-no16.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37732/38438 	 [%] = 98.163276
**** File name: ./output/50MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	37747/38438 	 [%] = 98.202300
Xor file present: 	37743/38438 	 [%] = 98.191893
**** File name: ./output/50MB-spr4-no17.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37743/38438 	 [%] = 98.191893
**** File name: ./output/50MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	37760/38438 	 [%] = 98.236121
Xor file present: 	37722/38438 	 [%] = 98.137260
**** File name: ./output/50MB-spr4-no18.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37722/38438 	 [%] = 98.137260
**** File name: ./output/50MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	37748/38438 	 [%] = 98.204901
Xor file present: 	37710/38438 	 [%] = 98.106041
**** File name: ./output/50MB-spr4-no19.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	37710/38438 	 [%] = 98.106041
**** File name: ./output/50MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	37678/38438 	 [%] = 98.022790
Xor file present: 	37738/38438 	 [%] = 98.178885
**** File name: ./output/50MB-spr4-no20.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37738/38438 	 [%] = 98.178885
**** File name: ./output/50MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	37749/38438 	 [%] = 98.207503
Xor file present: 	37729/38438 	 [%] = 98.155471
**** File name: ./output/50MB-spr4-no21.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37729/38438 	 [%] = 98.155471
**** File name: ./output/50MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	37709/38438 	 [%] = 98.103439
Xor file present: 	37717/38438 	 [%] = 98.124252
**** File name: ./output/50MB-spr4-no22.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37717/38438 	 [%] = 98.124252
**** File name: ./output/50MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	37714/38438 	 [%] = 98.116447
Xor file present: 	37691/38438 	 [%] = 98.056611
**** File name: ./output/50MB-spr4-no23.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37691/38438 	 [%] = 98.056611
**** File name: ./output/50MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	37723/38438 	 [%] = 98.139862
Xor file present: 	37721/38438 	 [%] = 98.134658
**** File name: ./output/50MB-spr4-no24.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37721/38438 	 [%] = 98.134658
**** File name: ./output/50MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	37738/38438 	 [%] = 98.178885
Xor file present: 	37745/38438 	 [%] = 98.197097
**** File name: ./output/50MB-spr4-no25.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37745/38438 	 [%] = 98.197097
**** File name: ./output/50MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	37701/38438 	 [%] = 98.082627
Xor file present: 	37728/38438 	 [%] = 98.152870
**** File name: ./output/50MB-spr4-no26.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37728/38438 	 [%] = 98.152870
**** File name: ./output/50MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	37685/38438 	 [%] = 98.041001
Xor file present: 	37754/38438 	 [%] = 98.220511
**** File name: ./output/50MB-spr4-no27.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37754/38438 	 [%] = 98.220511
**** File name: ./output/50MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	37729/38438 	 [%] = 98.155471
Xor file present: 	37717/38438 	 [%] = 98.124252
**** File name: ./output/50MB-spr4-no28.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37717/38438 	 [%] = 98.124252
**** File name: ./output/50MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	37737/38438 	 [%] = 98.176284
Xor file present: 	37753/38438 	 [%] = 98.217909
**** File name: ./output/50MB-spr4-no29.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37753/38438 	 [%] = 98.217909
**** File name: ./output/50MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	37709/38438 	 [%] = 98.103439
Xor file present: 	37754/38438 	 [%] = 98.220511
**** File name: ./output/50MB-spr4-no30.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37754/38438 	 [%] = 98.220511
**** File name: ./output/50MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	37776/38438 	 [%] = 98.277746
Xor file present: 	37753/38438 	 [%] = 98.217909
**** File name: ./output/50MB-spr4-no31.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37753/38438 	 [%] = 98.217909
**** File name: ./output/50MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	37713/38438 	 [%] = 98.113846
Xor file present: 	37695/38438 	 [%] = 98.067017
**** File name: ./output/50MB-spr4-no32.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37695/38438 	 [%] = 98.067017
**** File name: ./output/50MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	37692/38438 	 [%] = 98.059212
Xor file present: 	37777/38438 	 [%] = 98.280348
**** File name: ./output/50MB-spr4-no33.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37777/38438 	 [%] = 98.280348
**** File name: ./output/50MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	37772/38438 	 [%] = 98.267340
Xor file present: 	37743/38438 	 [%] = 98.191893
**** File name: ./output/50MB-spr4-no34.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37743/38438 	 [%] = 98.191893
**** File name: ./output/50MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	37704/38438 	 [%] = 98.090431
Xor file present: 	37743/38438 	 [%] = 98.191893
**** File name: ./output/50MB-spr4-no35.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37743/38438 	 [%] = 98.191893
**** File name: ./output/50MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	37722/38438 	 [%] = 98.137260
Xor file present: 	37727/38438 	 [%] = 98.150268
**** File name: ./output/50MB-spr4-no36.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37727/38438 	 [%] = 98.150268
**** File name: ./output/50MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	37683/38438 	 [%] = 98.035798
Xor file present: 	37756/38438 	 [%] = 98.225714
**** File name: ./output/50MB-spr4-no37.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37756/38438 	 [%] = 98.225714
**** File name: ./output/50MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	37741/38438 	 [%] = 98.186690
Xor file present: 	37762/38438 	 [%] = 98.241324
**** File name: ./output/50MB-spr4-no38.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37762/38438 	 [%] = 98.241324
**** File name: ./output/50MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	37741/38438 	 [%] = 98.186690
Xor file present: 	37732/38438 	 [%] = 98.163276
**** File name: ./output/50MB-spr4-no39.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37732/38438 	 [%] = 98.163276
**** File name: ./output/50MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	37734/38438 	 [%] = 98.168479
Xor file present: 	37752/38438 	 [%] = 98.215308
**** File name: ./output/50MB-spr4-no40.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37752/38438 	 [%] = 98.215308
**** File name: ./output/50MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	37678/38438 	 [%] = 98.022790
Xor file present: 	37772/38438 	 [%] = 98.267340
**** File name: ./output/50MB-spr4-no41.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37772/38438 	 [%] = 98.267340
**** File name: ./output/50MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	37711/38438 	 [%] = 98.108642
Xor file present: 	37725/38438 	 [%] = 98.145065
**** File name: ./output/50MB-spr4-no42.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37725/38438 	 [%] = 98.145065
**** File name: ./output/50MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	37757/38438 	 [%] = 98.228316
Xor file present: 	37667/38438 	 [%] = 97.994172
**** File name: ./output/50MB-spr4-no43.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37667/38438 	 [%] = 97.994172
**** File name: ./output/50MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	37708/38438 	 [%] = 98.100838
Xor file present: 	37737/38438 	 [%] = 98.176284
**** File name: ./output/50MB-spr4-no44.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37737/38438 	 [%] = 98.176284
**** File name: ./output/50MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	37713/38438 	 [%] = 98.113846
Xor file present: 	37755/38438 	 [%] = 98.223113
**** File name: ./output/50MB-spr4-no45.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37755/38438 	 [%] = 98.223113
**** File name: ./output/50MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	37753/38438 	 [%] = 98.217909
Xor file present: 	37735/38438 	 [%] = 98.171081
**** File name: ./output/50MB-spr4-no46.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37735/38438 	 [%] = 98.171081
**** File name: ./output/50MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	37743/38438 	 [%] = 98.191893
Xor file present: 	37703/38438 	 [%] = 98.087830
**** File name: ./output/50MB-spr4-no47.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37703/38438 	 [%] = 98.087830
**** File name: ./output/50MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	37729/38438 	 [%] = 98.155471
Xor file present: 	37722/38438 	 [%] = 98.137260
**** File name: ./output/50MB-spr4-no48.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37722/38438 	 [%] = 98.137260
**** File name: ./output/50MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	37803/38438 	 [%] = 98.347989
Xor file present: 	37720/38438 	 [%] = 98.132057
**** File name: ./output/50MB-spr4-no49.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37720/38438 	 [%] = 98.132057
**** File name: ./output/50MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	37751/38438 	 [%] = 98.212706
Xor file present: 	37691/38438 	 [%] = 98.056611
**** File name: ./output/50MB-spr4-no50.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37691/38438 	 [%] = 98.056611
**** File name: ./output/50MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	37750/38438 	 [%] = 98.210105
Xor file present: 	37760/38438 	 [%] = 98.236121
**** File name: ./output/50MB-spr4-no51.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	37760/38438 	 [%] = 98.236121
**** File name: ./output/50MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	38178/38438 	 [%] = 99.323586
Xor file present: 	38186/38438 	 [%] = 99.344399
**** File name: ./output/50MB-spr5-no1.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38186/38438 	 [%] = 99.344399
**** File name: ./output/50MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	38183/38438 	 [%] = 99.336594
Xor file present: 	38211/38438 	 [%] = 99.409439
**** File name: ./output/50MB-spr5-no2.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38211/38438 	 [%] = 99.409439
**** File name: ./output/50MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	38135/38438 	 [%] = 99.211718
Xor file present: 	38201/38438 	 [%] = 99.383423
**** File name: ./output/50MB-spr5-no3.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38201/38438 	 [%] = 99.383423
**** File name: ./output/50MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	38182/38438 	 [%] = 99.333992
Xor file present: 	38183/38438 	 [%] = 99.336594
**** File name: ./output/50MB-spr5-no4.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38183/38438 	 [%] = 99.336594
**** File name: ./output/50MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	38148/38438 	 [%] = 99.245538
Xor file present: 	38154/38438 	 [%] = 99.261148
**** File name: ./output/50MB-spr5-no5.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38154/38438 	 [%] = 99.261148
**** File name: ./output/50MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	38216/38438 	 [%] = 99.422447
Xor file present: 	38184/38438 	 [%] = 99.339196
**** File name: ./output/50MB-spr5-no6.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38184/38438 	 [%] = 99.339196
**** File name: ./output/50MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	38180/38438 	 [%] = 99.328789
Xor file present: 	38187/38438 	 [%] = 99.347000
**** File name: ./output/50MB-spr5-no7.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38187/38438 	 [%] = 99.347000
**** File name: ./output/50MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	38186/38438 	 [%] = 99.344399
Xor file present: 	38190/38438 	 [%] = 99.354805
**** File name: ./output/50MB-spr5-no8.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38190/38438 	 [%] = 99.354805
**** File name: ./output/50MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	38180/38438 	 [%] = 99.328789
Xor file present: 	38170/38438 	 [%] = 99.302773
**** File name: ./output/50MB-spr5-no9.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38170/38438 	 [%] = 99.302773
**** File name: ./output/50MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	38167/38438 	 [%] = 99.294969
Xor file present: 	38180/38438 	 [%] = 99.328789
**** File name: ./output/50MB-spr5-no10.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38180/38438 	 [%] = 99.328789
**** File name: ./output/50MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	38146/38438 	 [%] = 99.240335
Xor file present: 	38193/38438 	 [%] = 99.362610
**** File name: ./output/50MB-spr5-no11.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38193/38438 	 [%] = 99.362610
**** File name: ./output/50MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	38178/38438 	 [%] = 99.323586
Xor file present: 	38207/38438 	 [%] = 99.399032
**** File name: ./output/50MB-spr5-no12.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38207/38438 	 [%] = 99.399032
**** File name: ./output/50MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	38177/38438 	 [%] = 99.320984
Xor file present: 	38179/38438 	 [%] = 99.326188
**** File name: ./output/50MB-spr5-no13.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38179/38438 	 [%] = 99.326188
**** File name: ./output/50MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	38171/38438 	 [%] = 99.305375
Xor file present: 	38187/38438 	 [%] = 99.347000
**** File name: ./output/50MB-spr5-no14.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38187/38438 	 [%] = 99.347000
**** File name: ./output/50MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	38179/38438 	 [%] = 99.326188
Xor file present: 	38178/38438 	 [%] = 99.323586
**** File name: ./output/50MB-spr5-no15.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38178/38438 	 [%] = 99.323586
**** File name: ./output/50MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	38165/38438 	 [%] = 99.289765
Xor file present: 	38166/38438 	 [%] = 99.292367
**** File name: ./output/50MB-spr5-no16.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38166/38438 	 [%] = 99.292367
**** File name: ./output/50MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	38196/38438 	 [%] = 99.370415
Xor file present: 	38158/38438 	 [%] = 99.271554
**** File name: ./output/50MB-spr5-no17.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38158/38438 	 [%] = 99.271554
**** File name: ./output/50MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	38166/38438 	 [%] = 99.292367
Xor file present: 	38149/38438 	 [%] = 99.248140
**** File name: ./output/50MB-spr5-no18.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38149/38438 	 [%] = 99.248140
**** File name: ./output/50MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	38189/38438 	 [%] = 99.352204
Xor file present: 	38173/38438 	 [%] = 99.310578
**** File name: ./output/50MB-spr5-no19.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38173/38438 	 [%] = 99.310578
**** File name: ./output/50MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	38170/38438 	 [%] = 99.302773
Xor file present: 	38181/38438 	 [%] = 99.331391
**** File name: ./output/50MB-spr5-no20.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38181/38438 	 [%] = 99.331391
**** File name: ./output/50MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	38176/38438 	 [%] = 99.318383
Xor file present: 	38165/38438 	 [%] = 99.289765
**** File name: ./output/50MB-spr5-no21.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38165/38438 	 [%] = 99.289765
**** File name: ./output/50MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	38179/38438 	 [%] = 99.326188
Xor file present: 	38163/38438 	 [%] = 99.284562
**** File name: ./output/50MB-spr5-no22.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38163/38438 	 [%] = 99.284562
**** File name: ./output/50MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	38207/38438 	 [%] = 99.399032
Xor file present: 	38186/38438 	 [%] = 99.344399
**** File name: ./output/50MB-spr5-no23.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38186/38438 	 [%] = 99.344399
**** File name: ./output/50MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	38156/38438 	 [%] = 99.266351
Xor file present: 	38178/38438 	 [%] = 99.323586
**** File name: ./output/50MB-spr5-no24.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38178/38438 	 [%] = 99.323586
**** File name: ./output/50MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	38164/38438 	 [%] = 99.287164
Xor file present: 	38158/38438 	 [%] = 99.271554
**** File name: ./output/50MB-spr5-no25.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38158/38438 	 [%] = 99.271554
**** File name: ./output/50MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	38148/38438 	 [%] = 99.245538
Xor file present: 	38194/38438 	 [%] = 99.365212
**** File name: ./output/50MB-spr5-no26.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38194/38438 	 [%] = 99.365212
**** File name: ./output/50MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	38194/38438 	 [%] = 99.365212
Xor file present: 	38187/38438 	 [%] = 99.347000
**** File name: ./output/50MB-spr5-no27.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38187/38438 	 [%] = 99.347000
**** File name: ./output/50MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	38170/38438 	 [%] = 99.302773
Xor file present: 	38135/38438 	 [%] = 99.211718
**** File name: ./output/50MB-spr5-no28.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38135/38438 	 [%] = 99.211718
**** File name: ./output/50MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	38206/38438 	 [%] = 99.396431
Xor file present: 	38186/38438 	 [%] = 99.344399
**** File name: ./output/50MB-spr5-no29.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38186/38438 	 [%] = 99.344399
**** File name: ./output/50MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	38181/38438 	 [%] = 99.331391
Xor file present: 	38201/38438 	 [%] = 99.383423
**** File name: ./output/50MB-spr5-no30.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38201/38438 	 [%] = 99.383423
**** File name: ./output/50MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	38146/38438 	 [%] = 99.240335
Xor file present: 	38177/38438 	 [%] = 99.320984
**** File name: ./output/50MB-spr5-no31.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38177/38438 	 [%] = 99.320984
**** File name: ./output/50MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	38174/38438 	 [%] = 99.313180
Xor file present: 	38217/38438 	 [%] = 99.425048
**** File name: ./output/50MB-spr5-no32.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38217/38438 	 [%] = 99.425048
**** File name: ./output/50MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	38196/38438 	 [%] = 99.370415
Xor file present: 	38167/38438 	 [%] = 99.294969
**** File name: ./output/50MB-spr5-no33.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38167/38438 	 [%] = 99.294969
**** File name: ./output/50MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	38139/38438 	 [%] = 99.222124
Xor file present: 	38159/38438 	 [%] = 99.274156
**** File name: ./output/50MB-spr5-no34.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38159/38438 	 [%] = 99.274156
**** File name: ./output/50MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	38165/38438 	 [%] = 99.289765
Xor file present: 	38209/38438 	 [%] = 99.404235
**** File name: ./output/50MB-spr5-no35.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38209/38438 	 [%] = 99.404235
**** File name: ./output/50MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	38171/38438 	 [%] = 99.305375
Xor file present: 	38196/38438 	 [%] = 99.370415
**** File name: ./output/50MB-spr5-no36.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38196/38438 	 [%] = 99.370415
**** File name: ./output/50MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	38182/38438 	 [%] = 99.333992
Xor file present: 	38160/38438 	 [%] = 99.276757
**** File name: ./output/50MB-spr5-no37.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38160/38438 	 [%] = 99.276757
**** File name: ./output/50MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	38178/38438 	 [%] = 99.323586
Xor file present: 	38175/38438 	 [%] = 99.315781
**** File name: ./output/50MB-spr5-no38.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38175/38438 	 [%] = 99.315781
**** File name: ./output/50MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	38172/38438 	 [%] = 99.307976
Xor file present: 	38201/38438 	 [%] = 99.383423
**** File name: ./output/50MB-spr5-no39.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38201/38438 	 [%] = 99.383423
**** File name: ./output/50MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	38205/38438 	 [%] = 99.393829
Xor file present: 	38166/38438 	 [%] = 99.292367
**** File name: ./output/50MB-spr5-no40.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38166/38438 	 [%] = 99.292367
**** File name: ./output/50MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	38163/38438 	 [%] = 99.284562
Xor file present: 	38163/38438 	 [%] = 99.284562
**** File name: ./output/50MB-spr5-no41.bin_clear_data.in ****
Clear file present: 	38437/38438 	 [%] = 99.997398
Xor file present: 	38163/38438 	 [%] = 99.284562
**** File name: ./output/50MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	38188/38438 	 [%] = 99.349602
Xor file present: 	38164/38438 	 [%] = 99.287164
**** File name: ./output/50MB-spr5-no42.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38164/38438 	 [%] = 99.287164
**** File name: ./output/50MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	38178/38438 	 [%] = 99.323586
Xor file present: 	38174/38438 	 [%] = 99.313180
**** File name: ./output/50MB-spr5-no43.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38174/38438 	 [%] = 99.313180
**** File name: ./output/50MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	38181/38438 	 [%] = 99.331391
Xor file present: 	38176/38438 	 [%] = 99.318383
**** File name: ./output/50MB-spr5-no44.bin_clear_data.in ****
Clear file present: 	38438/38438 	 [%] = 100.000000
Xor file present: 	38176/38438 	 [%] = 99.318383
**** File name: ./output/50MB-spr5-no45.bin_clear_data.in ****
Clear file present: 	38176/38438 	 [%] = 99.318383
Xor file present: 	38178/38438 	 [%] = 99.323586
